year,generator,dual_value
2025,ES1 4 offwind-ac,-389407.974037703
2025,PT1 1 ror,-303031.3000891928
2025,PT1 0 ror,-297646.93651333154
2025,ES1 4 onwind,-287426.79550423846
2025,ES1 2 onwind,-240713.15306507083
2025,PT1 0 offwind-ac,-218638.14154899828
2025,ES1 6 solar,-194994.31586286108
2025,ES1 5 solar,-185893.7499219401
2025,ES1 3 solar,-184344.19709874253
2025,ES1 8 solar,-183870.01020083827
2025,ES1 0 solar,-181991.6833466706
2025,PT1 1 solar,-179863.22363623732
2025,ES1 2 solar,-178392.57320119158
2025,ES1 7 solar,-171648.47000084203
2025,PT1 0 solar,-148263.94797951152
2025,ES1 1 onwind,-140028.35145481
2025,ES1 8 onwind,-137894.9144923797
2025,ES1 8 ror,-133651.05895758214
2025,ES1 4 solar,-129730.3701500034
2025,ES1 2 ror,-129558.23926049889
2025,ES1 1 solar,-128825.93205599574
2025,ES1 6 onwind,-125148.16435807056
2025,ES1 2 offwind-ac,-115182.5745321186
2025,ES1 1 offwind-ac,-99801.53729205932
2025,PT1 1 offwind-ac,-92265.20425991206
2025,PT1 1 onwind,-78823.67718081834
2025,ES1 7 onwind,-62596.88043531246
2025,ES1 8 offwind-ac,-49686.96316999601
2025,ES1 5 onwind,-44475.388266881055
2025,PT1 0 onwind,-36378.45693510592
2025,ES1 0 onwind,-31864.264635440803
2025,ES1 3 offwind-ac,-29405.30061919568
2025,PT1 1 CCGT,-17417.991386114212
2025,ES1 7 CCGT,-11035.080435720898
2025,PT1 0 CCGT,-7676.579822510379
2025,ES1 8 CCGT,-6180.794388799432
2025,ES1 5 CCGT,-2852.1062489475007
2025,ES1 6 offwind-ac,-2100.192018011825
2025,ES1 4 CCGT,-1711.0122255483002
2025,ES1 3 onwind,-1319.463618799182
2030,ES1 4 offwind-ac,-239048.72385287372
2030,ES1 4 onwind,-185224.6197502351
2030,PT1 1 ror,-149879.43565762806
2030,PT1 0 ror,-146148.76301456158
2030,ES1 2 onwind,-146096.05959264474
2030,ES1 6 solar,-129023.10126970505
2030,ES1 5 solar,-122176.46645298132
2030,ES1 8 solar,-121419.68443941398
2030,ES1 3 solar,-120666.62979928472
2030,ES1 0 solar,-119187.8682943068
2030,ES1 2 solar,-117509.28140033832
2030,PT1 1 solar,-117345.03235729766
2030,ES1 7 solar,-111242.53192969704
2030,PT1 0 offwind-ac,-109913.97345894732
2030,PT1 0 solar,-94275.5040574568
2030,ES1 4 solar,-81370.88662748999
2030,ES1 1 solar,-81084.91311155519
2030,ES1 1 onwind,-75522.13715642452
2030,ES1 8 onwind,-71113.35717612362
2030,ES1 6 onwind,-62192.3066602247
2030,PT1 1 onwind,-31827.064027023443
2030,ES1 2 offwind-ac,-31238.374039101807
2030,ES1 1 offwind-ac,-25371.139295099405
2030,ES1 8 ror,-21469.14529470187
2030,ES1 7 onwind,-19241.045450684323
2030,ES1 2 ror,-18437.207281215586
2030,PT1 1 offwind-ac,-18241.872553533365
2030,PT1 1 CCGT,-9620.194414529606
2030,ES1 7 CCGT,-5321.925842379424
2030,ES1 5 onwind,-4471.220919093517
2030,PT1 0 CCGT,-3292.2670382762444
2030,ES1 8 CCGT,-1967.2558596698968
2040,ES1 4 offwind-ac,-102094.01786163748
2040,ES1 4 onwind,-92829.54492557253
2040,ES1 6 solar,-71605.91865014847
2040,ES1 2 onwind,-68020.1996033229
2040,ES1 5 solar,-67097.94389814808
2040,ES1 8 solar,-66717.73194928546
2040,ES1 3 solar,-66002.12411779856
2040,ES1 0 solar,-65157.58149014193
2040,ES1 2 solar,-64068.82486146314
2040,PT1 1 solar,-64017.07431089977
2040,ES1 7 solar,-59868.01863858373
2040,PT1 0 solar,-48909.81448052571
2040,ES1 4 solar,-40537.48810486525
2040,ES1 1 solar,-40290.78887611482
2040,ES1 1 onwind,-19596.37270291324
2040,ES1 8 onwind,-17769.887287110367
2040,PT1 1 ror,-17160.2339411173
2040,PT1 0 ror,-14683.69697424557
2040,ES1 6 onwind,-14384.99819413283
2040,PT1 0 offwind-ac,-13044.796976874684
2040,PT1 1 CCGT,-4854.592566659694
2040,ES1 7 CCGT,-2372.474297063978
2040,PT1 0 CCGT,-695.8756097756996
2050,ES1 6 solar,-15940.838840778706
2050,ES1 5 solar,-13740.438243549272
2050,ES1 8 solar,-13654.540186585546
2050,ES1 3 solar,-13106.402412893163
2050,ES1 0 solar,-12668.179942984796
2050,ES1 2 solar,-12389.97162962056
2050,PT1 1 solar,-12180.26460938419
2050,ES1 7 solar,-10113.489313225553
2050,PT1 0 solar,-4849.606817416272
2050,ES1 4 solar,-804.4499028616046
2050,ES1 1 solar,-740.5934911991644
2050,ES1 4 onwind,-243.99208116022052
