Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,309775515155.32324,,2475.511666059494,140.97806811332703,2476.209856033325,2617.187924146652,1895688,1440348,3869565,0,0,0,2
EV,304404232681.9379,,780.9384789466858,73.20309710502625,781.2101652622223,854.4132623672485,632328,823312,2150346,0,0,0,2
EEV,311988744358.27264,,15.235225915908812,141.03114247322085,15.848902702331545,156.88004517555237,1895688,1440348,3869565,0,0,0,2
EVPI,305412675714.47845,,731.953430612882,86.53745500246684,732.4038666884104,818.9413216908773,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,7891740708.4256115,,141.12170380303132,5.043319214252796,141.13502005648738,142.00543316227953,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
