,lower_bound,upper_bound,count,percent_of_high,percent_of_total
10,697.896,761.468,946,19.12270062664241,1.8282312925170068
11,761.468,825.041,914,18.475843945825755,1.7663883735312307
97,6228.692,6292.264,547,11.057206387709723,1.0571273964131107
16,1079.33,1142.903,493,9.965635738831615,0.9527674706246134
98,6292.264,6355.837,484,9.783707297351931,0.935374149659864
96,6165.119,6228.692,455,9.197493430361837,0.8793290043290044
17,1142.903,1206.475,398,8.045279967657166,0.7691713048855906
9,634.324,697.896,146,2.9512836062259953,0.2821583178726036
95,6101.547,6165.119,100,2.0214271275520517,0.1932591218305504
90,5783.685,5847.258,77,1.5564988882150799,0.1488095238095238
