,lower_bound,upper_bound,count,percent,count_2025,count_2030,count_2040,count_2050
0,-0.0,1.0,20119,38.88180272108844,4477,4048,7304,4290
1,54.0,55.0,4657,9.000077303648732,621,570,2106,1360
2,55.0,56.0,4206,8.128478664192949,485,468,1994,1259
3,56.0,57.0,4056,7.838589981447125,209,359,1995,1493
4,53.0,54.0,3042,5.878942486085343,313,504,1398,827
5,57.0,58.0,2614,5.051793444650587,221,288,1191,914
6,52.0,53.0,2515,4.8604669140383425,307,269,998,941
7,51.0,52.0,2100,4.058441558441558,118,73,1063,846
8,58.0,59.0,1463,2.8273809523809526,149,150,683,481
9,50.0,51.0,1281,2.4756493506493507,20,48,902,311
10,70.0,inf,909,1.7567254174397033,33,33,337,506
11,59.0,60.0,853,1.648500309214595,133,79,347,294
12,60.0,61.0,654,1.2639146567717996,43,106,280,225
13,61.0,62.0,546,1.0551948051948052,19,63,325,139
14,49.0,50.0,484,0.935374149659864,55,11,299,119
15,68.0,69.0,268,0.5179344465058751,0,0,137,131
16,62.0,63.0,257,0.4966759431045145,24,26,146,61
17,63.0,64.0,203,0.3923160173160173,27,29,122,25
18,65.0,66.0,191,0.3691249226963513,58,48,52,33
19,64.0,65.0,185,0.35752937538651824,0,63,102,20
20,48.0,49.0,175,0.3382034632034632,14,0,89,72
21,67.0,68.0,172,0.33240568954854666,0,0,56,116
22,66.0,67.0,130,0.25123685837971554,52,3,16,59
23,69.0,70.0,126,0.2435064935064935,0,0,91,35
24,39.0,40.0,107,0.20678726035868894,0,6,6,95
25,44.0,45.0,69,0.13334879406307978,0,13,56,0
26,47.0,48.0,56,0.10822510822510822,3,0,43,10
27,13.0,14.0,55,0.10629251700680273,0,55,0,0
28,36.0,37.0,51,0.09856215213358072,0,6,0,45
29,40.0,41.0,50,0.0966295609152752,0,25,0,25
30,43.0,44.0,35,0.06764069264069264,0,28,7,0
31,38.0,39.0,19,0.03671923314780458,0,0,5,14
32,41.0,42.0,15,0.028988868274582563,0,8,0,7
33,45.0,46.0,14,0.027056277056277056,0,0,14,0
34,35.0,36.0,10,0.01932591218305504,0,4,0,6
35,46.0,47.0,9,0.017393320964749534,0,0,1,8
36,34.0,35.0,9,0.017393320964749534,0,0,0,9
37,9.0,10.0,9,0.017393320964749534,0,0,9,0
38,37.0,38.0,8,0.015460729746444033,0,1,0,7
39,31.0,32.0,8,0.015460729746444033,8,0,0,0
40,42.0,43.0,8,0.015460729746444033,0,8,0,0
41,32.0,33.0,3,0.0057977736549165125,3,0,0,0
42,8.0,9.0,2,0.003865182436611008,0,0,2,0
43,33.0,34.0,1,0.001932591218305504,0,0,0,1
44,20.0,21.0,0,0.0,0,0,0,0
45,23.0,24.0,0,0.0,0,0,0,0
46,22.0,23.0,0,0.0,0,0,0,0
47,21.0,22.0,0,0.0,0,0,0,0
48,1.0,2.0,0,0.0,0,0,0,0
49,19.0,20.0,0,0.0,0,0,0,0
50,18.0,19.0,0,0.0,0,0,0,0
51,2.0,3.0,0,0.0,0,0,0,0
52,17.0,18.0,0,0.0,0,0,0,0
53,16.0,17.0,0,0.0,0,0,0,0
54,15.0,16.0,0,0.0,0,0,0,0
55,14.0,15.0,0,0.0,0,0,0,0
56,24.0,25.0,0,0.0,0,0,0,0
57,7.0,8.0,0,0.0,0,0,0,0
58,3.0,4.0,0,0.0,0,0,0,0
59,4.0,5.0,0,0.0,0,0,0,0
60,5.0,6.0,0,0.0,0,0,0,0
61,6.0,7.0,0,0.0,0,0,0,0
62,10.0,11.0,0,0.0,0,0,0,0
63,25.0,26.0,0,0.0,0,0,0,0
64,26.0,27.0,0,0.0,0,0,0,0
65,27.0,28.0,0,0.0,0,0,0,0
66,28.0,29.0,0,0.0,0,0,0,0
67,29.0,30.0,0,0.0,0,0,0,0
68,30.0,31.0,0,0.0,0,0,0,0
69,12.0,13.0,0,0.0,0,0,0,0
70,11.0,12.0,0,0.0,0,0,0,0
