,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,79.218,1866,78.93401015228426,3.60621521335807
2,96.264,113.31,230,9.72927241962775,0.44449598021026593
1,79.218,96.264,202,8.544839255499154,0.3903834260977118
98,1732.653,1749.698,22,0.9306260575296108,0.04251700680272109
97,1715.607,1732.653,19,0.8037225042301184,0.03671923314780458
95,1681.516,1698.561,11,0.4653130287648054,0.021258503401360544
96,1698.561,1715.607,7,0.2961082910321489,0.013528138528138528
99,1749.698,1766.744,6,0.25380710659898476,0.011595547309833025
94,1664.47,1681.516,1,0.04230118443316413,0.001932591218305504
8,198.538,215.584,0,0.0,0.0
