year,scenario,utilization_rate,congestion_rate
2025,NT,0.6189534161194256,0.5067355889724311
2030,NT,0.6257461155653814,0.5081453634085213
2040,DE,0.6377272582434845,0.5130795739348372
2040,GA,0.6324698861879633,0.5127662907268171
2040,NT,0.6369239124550078,0.5138627819548872
2050,DE,0.6455189645538578,0.518483709273183
2050,GA,0.6360684671495831,0.5111215538847118
