year,generator,dual_value
2025,ES1 4 offwind-ac,-117408.64372520766
2025,ES1 4 onwind,-96075.62836590102
2025,PT1 1 ror,-85805.15712122055
2025,PT1 0 ror,-81690.63623818435
2025,ES1 2 onwind,-57945.68503271488
2025,ES1 6 solar,-31741.14253095453
2025,ES1 2 solar,-29741.819438044084
2025,ES1 5 solar,-29606.152069367585
2025,ES1 8 solar,-28352.03796299937
2025,ES1 3 solar,-27060.7989539498
2025,PT1 1 solar,-26775.24783052883
2025,PT1 0 offwind-ac,-26385.428336424127
2025,ES1 0 solar,-23641.981570347936
2025,ES1 7 solar,-20170.905509271142
2025,PT1 0 solar,-15874.925273994866
2025,ES1 4 solar,-14915.029547207569
2025,ES1 1 onwind,-13653.84204340208
2025,ES1 1 solar,-11426.76430418634
2025,ES1 8 onwind,-8929.214034951463
2025,PT1 1 onwind,-6104.38203691335
2025,ES1 6 onwind,-3386.6666125577904
2030,ES1 4 onwind,-36539.26243469114
2030,ES1 4 offwind-ac,-26931.66305917957
2030,ES1 2 onwind,-12606.761404743753
2030,ES1 6 solar,-9832.1735066881
2030,ES1 2 solar,-8547.785186881969
2030,ES1 5 solar,-8444.430591236898
2030,ES1 8 solar,-7376.846083775972
2030,PT1 1 solar,-6980.702150524157
2030,ES1 3 solar,-6424.483924475155
2030,ES1 0 solar,-4092.011369212112
2030,ES1 7 solar,-2174.7118255172754
2040,ES1 4 onwind,-700.739405869157
