line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9821574631256079,0.849702380952381
88,DE,2050,0.9765789561218686,0.7976190476190477
88,GA,2040,0.9913577834150125,0.9293154761904762
88,GA,2050,0.9867295613739497,0.8824404761904762
88,NT,2025,1.0,1.0
88,NT,2030,0.9891348835592086,0.9166666666666667
88,NT,2040,0.984513048500134,0.871279761904762
89,DE,2040,0.9513238957011485,0.5803571428571429
89,DE,2050,0.9576628482808504,0.652529761904762
89,GA,2040,0.9466912107736751,0.5178571428571429
89,GA,2050,0.9514700472741665,0.5863095238095238
89,NT,2025,0.802139661725365,0.0744047619047619
89,NT,2030,0.9540634307863533,0.5602678571428571
89,NT,2040,0.9507842592347211,0.5773809523809524
90,DE,2040,0.8545920571096217,0.40476190476190477
90,DE,2050,0.8553886260857401,0.4010416666666667
90,GA,2040,0.8293716401836619,0.33035714285714285
90,GA,2050,0.8340112471403007,0.33779761904761907
90,NT,2025,0.6753590358453325,0.04241071428571429
90,NT,2030,0.8512687854545149,0.4441964285714286
90,NT,2040,0.8503613529086229,0.4040178571428572
91,DE,2040,0.9935260268941767,0.9575892857142857
91,DE,2050,0.9941837280909995,0.9598214285714287
91,GA,2040,0.9937382183552571,0.9546130952380953
91,GA,2050,0.9931741772866901,0.9471726190476191
91,NT,2025,0.9980049467185683,0.9851190476190476
91,NT,2030,0.9879297692524582,0.9084821428571429
91,NT,2040,0.9930471074014371,0.9501488095238096
92,DE,2040,0.701292666203943,0.4754464285714286
92,DE,2050,0.7277119586385756,0.5104166666666666
92,GA,2040,0.703184245142705,0.48660714285714285
92,GA,2050,0.7342954922300665,0.5349702380952381
92,NT,2025,0.7432727713868065,0.5409226190476191
92,NT,2030,0.6710879959542958,0.40327380952380953
92,NT,2040,0.7002717250742663,0.47842261904761907
93,DE,2040,0.9993345685599819,0.9962797619047621
93,DE,2050,0.9985622373056814,0.986607142857143
93,GA,2040,0.9999418143553664,1.0
93,GA,2050,0.9997020559924229,0.9985119047619048
93,NT,2025,1.0000000000000002,1.0
93,NT,2030,1.0000000000000002,1.0
93,NT,2040,0.9995501114544065,0.9977678571428572
95,DE,2040,0.9629125175101471,0.8735119047619048
95,DE,2050,0.9568108848397625,0.8660714285714286
95,GA,2040,0.971569128905513,0.9099702380952381
95,GA,2050,0.970370287916654,0.9010416666666667
95,NT,2025,0.9978782179403443,0.9888392857142857
95,NT,2030,0.9594551694683634,0.8392857142857144
95,NT,2040,0.9656513513743278,0.8891369047619048
96,DE,2040,0.18293871704696316,0.0014880952380952382
96,DE,2050,0.19162108996562657,0.0029761904761904765
96,GA,2040,0.2046928767114554,0.0
96,GA,2050,0.21249352392158208,0.0
96,NT,2025,0.16814143616781208,0.0
96,NT,2030,0.1673872429617493,0.0
96,NT,2040,0.18721061154536459,0.0014880952380952382
97,DE,2040,0.1823413663495769,0.0
97,DE,2050,0.17498122399298954,0.0
97,GA,2040,0.17814881166509366,0.0
97,GA,2050,0.17822699224148242,0.0
97,NT,2025,0.15245395774269613,0.0
