year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,46747998.21912804,49250.52093722078,36625345.49337474,102820362.82405403,37397835.33564296,51520939.89123158,275161732.2843686
2030,NT,31706284.220433064,118717.67645685804,36725614.019820824,106362329.39284562,41975893.84344516,78373524.9395313,295262364.0925328
2040,DE,16742264.044202851,428359.61068330763,14152026.329445979,47437002.49894827,13991964.61448172,30109838.330224875,122861455.427987
2040,GA,11730045.417252596,121938.80181455478,12693100.454887137,41540857.63739848,13991964.61448172,29225259.842969947,109303166.76880443
2040,NT,15568976.608317459,370688.5631129059,13853090.056768844,46207959.66762865,13991964.61448172,29973125.274020385,119965804.78432997
2050,DE,30141822.92779862,838597.3752801163,22908768.488162834,78027613.81114937,20987946.92172258,45802884.83678963,198707634.36090317
2050,GA,20677661.52628336,180617.67459384122,20611947.675163694,68459524.99226989,20987946.92172258,45355556.31018595,176273255.1002193
