year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,3131074547.3788824,3733040.2430384955,549380.1824006211,1542305.4423608086,0.0,515209.39891231584,3137414482.645595
2030,2125551268.4740176,8998440.124895122,550884.2102973122,1595434.9408926815,0.0,783735.249395313,2137479762.9994981
2040,2959200187.974932,69808021.88167319,610473.2526165294,2027787.2970596268,0.0,893082.2344721521,3032539552.6407537
2050,3418094051.7905517,77253412.24999182,652810.7424498979,2197307.082051284,0.0,911584.4114697558,3499109166.2765145
