year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,46747998.21912804,49250.52093722078,36625345.49337474,102820362.82405403,37397835.33564296,51520939.89123158,275161732.2843686
2030,31706284.220433064,118717.67645685804,36725614.019820824,106362329.39284562,41975893.84344516,78373524.9395313,295262364.0925328
2040,44041286.06977291,920986.9756107683,40698216.84110196,135185819.8039754,41975893.84344516,89308223.4472152,352130426.9811214
2050,50819484.45408198,1019215.0498739575,43520716.163326524,146487138.80341926,41975893.84344516,91158441.14697558,374980889.46112245
