,lower_bound,upper_bound,count,percent_of_high,percent_of_total
38,751.737,769.128,28,22.04724409448819,0.05411255411255411
79,1464.791,1482.183,20,15.748031496062993,0.03865182436611008
97,1777.84,1795.231,13,10.236220472440944,0.02512368583797155
37,734.345,751.737,12,9.448818897637794,0.02319109461966605
78,1447.4,1464.791,12,9.448818897637794,0.02319109461966605
80,1482.183,1499.574,8,6.299212598425196,0.015460729746444033
0,90.856,108.248,6,4.724409448818897,0.011595547309833025
98,1795.231,1812.623,5,3.937007874015748,0.00966295609152752
96,1760.448,1777.84,5,3.937007874015748,0.00966295609152752
95,1743.056,1760.448,5,3.937007874015748,0.00966295609152752
