year,generator,dual_value
2025,ES1 4 offwind-ac,-177809.5696434411
2025,ES1 4 onwind,-131273.5026236279
2025,PT1 1 ror,-109749.31006149344
2025,PT1 0 ror,-105434.24745471892
2025,ES1 2 onwind,-79497.61679638212
2025,PT1 0 offwind-ac,-61887.37857444072
2025,ES1 6 solar,-41163.39996789122
2025,ES1 2 solar,-38747.087249034455
2025,ES1 5 solar,-38687.1274652688
2025,ES1 8 solar,-36498.124387505726
2025,ES1 3 solar,-36146.21094473929
2025,PT1 1 solar,-36038.895460388325
2025,ES1 0 solar,-32268.145920132785
2025,ES1 1 onwind,-30674.056132136902
2025,ES1 7 solar,-27953.314450952425
2025,PT1 0 solar,-22728.58091598278
2025,ES1 4 solar,-22429.107227967907
2025,PT1 1 onwind,-21093.911608154405
2025,ES1 8 onwind,-19522.50117157396
2025,ES1 1 solar,-18339.147727117277
2025,ES1 6 onwind,-14603.142417619463
2030,ES1 4 offwind-ac,-67140.82360674998
2030,ES1 4 onwind,-58603.6288357751
2030,ES1 2 onwind,-25481.654839991264
2030,ES1 6 solar,-13012.130317076851
2030,ES1 2 solar,-11518.045444505766
2030,ES1 5 solar,-11465.967367896172
2030,PT1 1 solar,-10531.221265500622
2030,ES1 3 solar,-9617.328687102015
2030,ES1 8 solar,-9550.58212263592
2030,ES1 0 solar,-7196.021245977132
2030,ES1 7 solar,-4811.045522428156
2030,PT1 1 ror,-3165.8538199988834
2030,ES1 4 solar,-2593.0941325963195
2030,PT1 0 solar,-2245.277920411816
2040,ES1 4 onwind,-17048.047514163227
2040,ES1 6 solar,-1366.5013638704986
2040,ES1 5 solar,-104.85864478801886
