,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,90.856,108.248,6,4.724409448818897,0.011595547309833025
1,108.248,125.64,0,0.0,0.0
2,125.64,143.031,0,0.0,0.0
3,143.031,160.423,0,0.0,0.0
4,160.423,177.815,0,0.0,0.0
5,177.815,195.206,0,0.0,0.0
6,195.206,212.598,0,0.0,0.0
7,212.598,229.989,0,0.0,0.0
8,229.989,247.381,0,0.0,0.0
9,247.381,264.772,0,0.0,0.0
10,264.772,282.164,0,0.0,0.0
11,282.164,299.556,0,0.0,0.0
12,299.556,316.947,0,0.0,0.0
13,316.947,334.339,0,0.0,0.0
14,334.339,351.73,0,0.0,0.0
15,351.73,369.122,0,0.0,0.0
16,369.122,386.513,0,0.0,0.0
17,386.513,403.905,0,0.0,0.0
18,403.905,421.297,0,0.0,0.0
19,421.297,438.688,0,0.0,0.0
20,438.688,456.08,0,0.0,0.0
21,456.08,473.471,0,0.0,0.0
22,473.471,490.863,0,0.0,0.0
23,490.863,508.254,0,0.0,0.0
24,508.254,525.646,0,0.0,0.0
25,525.646,543.038,0,0.0,0.0
26,543.038,560.429,0,0.0,0.0
27,560.429,577.821,0,0.0,0.0
28,577.821,595.212,0,0.0,0.0
29,595.212,612.604,0,0.0,0.0
30,612.604,629.996,0,0.0,0.0
31,629.996,647.387,0,0.0,0.0
32,647.387,664.779,0,0.0,0.0
33,664.779,682.17,0,0.0,0.0
34,682.17,699.562,0,0.0,0.0
35,699.562,716.953,0,0.0,0.0
36,716.953,734.345,0,0.0,0.0
37,734.345,751.737,12,9.448818897637794,0.02319109461966605
38,751.737,769.128,28,22.04724409448819,0.05411255411255411
39,769.128,786.52,4,3.149606299212598,0.007730364873222016
40,786.52,803.911,0,0.0,0.0
41,803.911,821.303,0,0.0,0.0
42,821.303,838.694,0,0.0,0.0
43,838.694,856.086,0,0.0,0.0
44,856.086,873.478,0,0.0,0.0
45,873.478,890.869,0,0.0,0.0
46,890.869,908.261,0,0.0,0.0
47,908.261,925.652,0,0.0,0.0
48,925.652,943.044,0,0.0,0.0
49,943.044,960.435,0,0.0,0.0
50,960.435,977.827,0,0.0,0.0
51,977.827,995.219,0,0.0,0.0
52,995.219,1012.61,0,0.0,0.0
53,1012.61,1030.002,0,0.0,0.0
54,1030.002,1047.393,0,0.0,0.0
55,1047.393,1064.785,0,0.0,0.0
56,1064.785,1082.177,0,0.0,0.0
57,1082.177,1099.568,0,0.0,0.0
58,1099.568,1116.96,0,0.0,0.0
59,1116.96,1134.351,0,0.0,0.0
60,1134.351,1151.743,0,0.0,0.0
61,1151.743,1169.134,0,0.0,0.0
62,1169.134,1186.526,0,0.0,0.0
63,1186.526,1203.918,0,0.0,0.0
64,1203.918,1221.309,0,0.0,0.0
65,1221.309,1238.701,0,0.0,0.0
66,1238.701,1256.092,0,0.0,0.0
67,1256.092,1273.484,0,0.0,0.0
68,1273.484,1290.875,0,0.0,0.0
69,1290.875,1308.267,0,0.0,0.0
70,1308.267,1325.659,0,0.0,0.0
71,1325.659,1343.05,0,0.0,0.0
72,1343.05,1360.442,0,0.0,0.0
73,1360.442,1377.833,0,0.0,0.0
74,1377.833,1395.225,0,0.0,0.0
75,1395.225,1412.616,0,0.0,0.0
76,1412.616,1430.008,4,3.149606299212598,0.007730364873222016
77,1430.008,1447.4,0,0.0,0.0
78,1447.4,1464.791,12,9.448818897637794,0.02319109461966605
79,1464.791,1482.183,20,15.748031496062993,0.03865182436611008
80,1482.183,1499.574,8,6.299212598425196,0.015460729746444033
81,1499.574,1516.966,0,0.0,0.0
82,1516.966,1534.358,0,0.0,0.0
83,1534.358,1551.749,0,0.0,0.0
84,1551.749,1569.141,0,0.0,0.0
85,1569.141,1586.532,0,0.0,0.0
86,1586.532,1603.924,0,0.0,0.0
87,1603.924,1621.315,0,0.0,0.0
88,1621.315,1638.707,0,0.0,0.0
89,1638.707,1656.099,0,0.0,0.0
90,1656.099,1673.49,0,0.0,0.0
91,1673.49,1690.882,0,0.0,0.0
92,1690.882,1708.273,0,0.0,0.0
93,1708.273,1725.665,0,0.0,0.0
94,1725.665,1743.056,2,1.574803149606299,0.003865182436611008
95,1743.056,1760.448,5,3.937007874015748,0.00966295609152752
96,1760.448,1777.84,5,3.937007874015748,0.00966295609152752
97,1777.84,1795.231,13,10.236220472440944,0.02512368583797155
98,1795.231,1812.623,5,3.937007874015748,0.00966295609152752
99,1812.623,1830.014,3,2.3622047244094486,0.0057977736549165125
