year,scenario,utilization_rate,congestion_rate
2025,NT,0.635916300644341,0.5129229323308271
2030,NT,0.6616894066461547,0.5146459899749374
2040,DE,0.6662825463237737,0.518562030075188
2040,GA,0.6643258293747396,0.5164473684210527
2040,NT,0.6662170743073004,0.5184053884711779
2050,DE,0.6659377579709435,0.5184053884711779
2050,GA,0.6657584630249948,0.5207550125313284
