Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,223072326681.3374,,521.5318720340729,110.81685400009157,522.0450406074524,632.861894607544,1629488,1181276,3144995,0,0,0,2
EV,221995548416.58087,,191.4625279903412,56.48161196708679,191.67851734161377,248.16012930870056,543536,675252,1736240,0,0,0,2
EEV,223393272243.49457,,17.022168159484863,111.47962713241576,17.52807593345642,129.0077030658722,1629488,1181276,3144995,0,0,0,2
EVPI,222610828076.98032,,195.38579392433167,69.12764894962311,195.74293382962546,264.87058277924854,1267504.0,675257.3333333334,1850928.0,0.0,0.0,0.0,2.0
EVPI std,453990593.0813013,,15.04475896508756,5.180463253657574,15.008739768394232,11.69403727613529,280391.6007187091,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
