year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2973998631.397898,0.0,551445.1059145225,1528917.3870723117,0.0,515198.2496011584,2976594192.1404862
2030,2048722311.757023,0.0,572802.2100244972,1583477.0578412376,0.0,785175.0258291665,2051663766.050718
2040,3047588077.0731206,18601824.251935378,649599.179593334,2021504.4899692202,0.0,849273.4574646844,3069710278.4520836
2050,3680930823.791568,41333684.57559754,688362.9981959315,2161222.7496525,0.0,858536.4367621435,3725972630.5517764
