year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274507067.0262768,7692870.713987054,615429657.1189642,1500429743.8659177,2115859400.984882
2030,NT,294708842.69591093,5471648.025877804,437731842.0702243,1067621621.5150884,1505353463.5853128
2040,DE,367942542.2636092,9489179.436516296,759134354.9213037,1826668333.3984504,2585802688.319754
2040,GA,327320568.7626731,6663422.136982456,533073770.95859647,1258126804.432369,1791200575.3909655
2040,NT,359263397.0704285,8837204.102380488,706976328.190439,1695129132.851513,2402105461.041952
2050,DE,397053030.6223082,11895512.033054506,951640962.6443605,2317240318.4238553,3268881281.068216
2050,GA,352246890.2206153,8334051.343546156,666724107.4836924,1591296242.2813013,2258020349.7649937
