year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,10415761960.843252,,187459940.92169723,1500429743.8659177,615429657.1189642,0.0,0.0,2115859400.9848819,10603221901.76495,2115859400.9848819,12719081302.749832
2030,NT,3080883988.332226,,0.0,1067621621.5150884,437731842.0702243,0.0,0.0,1505353463.5853128,3080883988.332226,1505353463.5853128,4586237451.917539
2040,DE,928735129.3699627,,0.0,1826668333.3984504,759134354.9213037,0.0,0.0,2585802688.319754,928735129.3699627,2585802688.319754,3514537817.689717
2040,GA,928735129.3699627,,0.0,1258126804.432369,533073770.95859647,0.0,0.0,1791200575.3909655,928735129.3699627,1791200575.3909655,2719935704.760928
2040,NT,928735129.3699627,,0.0,1695129132.851513,706976328.190439,0.0,0.0,2402105461.041952,928735129.3699627,2402105461.041952,3330840590.411915
2050,DE,0.0,,0.0,2317240318.4238553,951640962.6443605,251889074.50255334,0.0,3268881281.068216,0.0,3520770355.5707693,3520770355.5707693
2050,GA,0.0,,0.0,1591296242.2813013,666724107.4836924,0.0,0.0,2258020349.7649937,0.0,2258020349.7649937,2258020349.7649937
All,All,14425381078.54544,0.0,187459940.92169723,6115627735.961028,2528738852.2766614,125944537.25127667,0.0,8644366588.23769,14612841019.467138,8770311125.488966,23383152144.956104
