snapshot,ES1 0 CCGT,ES1 0 CCGT new,ES1 0 coal,ES1 0 coal new,ES1 0 offwind-ac,ES1 0 offwind-ac new,ES1 0 onwind,ES1 0 onwind new,ES1 0 ror,ES1 0 ror new,ES1 0 solar,ES1 0 solar new,PT1 0 CCGT,PT1 0 CCGT new,PT1 0 offwind-ac,PT1 0 offwind-ac new,PT1 0 onwind,PT1 0 onwind new,PT1 0 ror,PT1 0 ror new,PT1 0 solar,PT1 0 solar new
2013-01-01 10:00:00,5637.5731956398395,0.0,4739.393482733913,0.0,1452.562436910152,0.0,3188.339507833691,0.0,22.61040267890241,0.0,3707.714824214585,741.542964842917,4145.0,829.0,575.3381709104384,0.0,238.88333468792098,0.0,198.59910254247922,0.0,335.56127102656905,67.11225420531382
2013-01-01 11:00:00,960.5151571290253,4032.95899280944,4739.393482733913,0.0,1382.6406345511614,0.0,3978.6661788293704,0.0,22.211654870426607,0.0,4507.239167656915,901.447833531383,4145.0,829.0,662.2241543621209,0.0,287.6747563874827,0.0,195.50684529054362,0.0,418.31981689406405,83.66396337881281
2013-01-01 12:00:00,352.05181234091197,4032.95899280944,4739.393482733913,0.0,1419.1295512061197,0.0,4879.478081417385,0.0,22.116618826548557,0.0,4830.54597603897,966.1091952077941,4145.0,829.0,607.9971937439911,0.0,309.5583574275742,0.0,192.74134020119473,0.0,466.171919423612,93.2343838847224
2013-01-01 13:00:00,3624.7475969970715,0.0,4739.393482733913,0.0,1482.1566102300067,0.0,5402.804188986859,0.0,22.19085536789239,0.0,4546.972988113929,909.3945976227859,4145.0,829.0,622.3713512815551,0.0,446.1808216078292,0.0,190.430779459071,0.0,460.30982726394484,92.06196545278897
2013-01-01 14:00:00,2978.958292809059,0.0,4739.393482733913,0.0,1542.430726002849,0.0,5362.353029819921,0.0,22.34998711864456,0.0,3758.6326084492152,751.726521689843,4145.0,829.0,761.8326243051735,0.0,599.0989840410901,0.0,188.8293768270703,0.0,394.85596803669864,78.97119360733973
2013-01-01 15:00:00,4355.631338427585,0.0,4739.393482733913,0.0,1404.347077503112,0.0,4845.728014774246,0.0,22.40197564311853,0.0,2755.8752418114827,551.1750483622966,4145.0,829.0,820.5563735952304,0.0,685.0818608782041,0.0,187.68473476324033,0.0,290.9158692121461,58.18317384242922
2013-01-01 16:00:00,8816.965647546534,0.0,4739.393482733913,0.0,1090.9089215507418,0.0,3985.5692540543987,0.0,22.397302898921364,0.0,797.1570065570311,159.4314013114062,4145.0,829.0,808.2809844962907,0.0,601.068774240542,0.0,186.26540548172702,0.0,125.2223896244454,25.04447792488908
2013-01-01 17:00:00,13533.976649361715,0.0,4739.393482733913,0.0,1099.5077172151405,0.0,3916.4079474032123,0.0,22.281828482407242,0.0,0.0,0.0,4145.0,829.0,941.3703895636214,0.0,570.7133610784307,0.0,184.7089725999654,0.0,0.0,0.0
2013-01-01 18:00:00,15151.119236201564,0.0,4739.393482733913,0.0,1214.7611835465495,0.0,3917.0046807333847,0.0,22.1266317754658,0.0,0.0,0.0,4145.0,829.0,970.8278497483423,0.0,506.047763984647,0.0,183.3200495181518,0.0,0.0,0.0
2013-01-01 19:00:00,12412.836242606842,4032.95899280944,4739.393482733913,0.0,1168.2985153239438,0.0,3894.2012645097416,0.0,22.00474655875508,0.0,0.0,0.0,4145.0,829.0,768.376744477632,0.0,479.7069549299791,0.0,182.20291958694455,0.0,0.0,0.0
2013-01-01 20:00:00,17078.891750198432,0.0,4739.393482733913,0.0,1174.6988015296847,0.0,3927.3101621340884,0.0,21.842521447538548,0.0,0.0,0.0,4145.0,829.0,605.1449333586187,0.0,480.0514408023997,0.0,181.21353144903185,0.0,0.0,0.0
2013-01-01 21:00:00,11858.143317067645,0.0,4739.393482733913,0.0,1195.75140644058,0.0,4034.17875948556,0.0,21.678628453625674,0.0,0.0,0.0,4145.0,829.0,513.1428453308482,0.0,446.4045099914432,0.0,180.2980747946801,0.0,0.0,0.0
2013-01-01 22:00:00,15019.759306278467,0.0,4739.393482733913,0.0,940.9520851136093,0.0,3236.1280103770987,0.0,21.477958073376403,0.0,0.0,0.0,4145.0,829.0,428.8968082326416,0.0,430.67085082860723,0.0,179.45898452345392,0.0,0.0,0.0
2013-01-01 23:00:00,7081.459003884504,4032.95899280944,4739.393482733913,0.0,1092.0398713048248,0.0,3710.9589243410815,0.0,21.2091636177264,0.0,0.0,0.0,4145.0,829.0,502.1790746456289,0.0,492.31811492441483,0.0,178.71197025175954,0.0,0.0,0.0
2013-01-02 00:00:00,7779.376737734093,0.0,4739.393482733913,0.0,1317.7545671736605,0.0,4129.007087252249,0.0,20.910028569592434,0.0,0.0,0.0,4145.0,829.0,625.020318436092,0.0,543.8869298059686,0.0,178.05110552780627,0.0,0.0,0.0
2013-01-02 01:00:00,5478.620323325845,0.0,4739.393482733913,0.0,1564.5139801143814,0.0,4420.761190658602,0.0,20.637055829729558,0.0,0.0,0.0,4145.0,829.0,745.9413590189081,0.0,573.4649232076563,0.0,177.46395298884735,0.0,0.0,0.0
2013-01-02 02:00:00,3836.4864643544906,0.0,4739.393482733913,0.0,1930.383873029571,0.0,4722.299028128876,0.0,20.362001827454797,0.0,0.0,0.0,4145.0,829.0,864.5624249124223,0.0,578.866835200057,0.0,176.90786613961257,0.0,0.0,0.0
2013-01-02 03:00:00,0.0,3860.45621552007,4739.393482733913,0.0,1942.5504252938706,0.0,4717.591826495207,0.0,20.098683345742415,0.0,0.0,0.0,4145.0,829.0,838.4009532768213,0.0,479.65181651658634,0.0,176.4119719163857,0.0,0.0,0.0
2013-01-02 04:00:00,4307.0325427415555,0.0,4739.393482733913,0.0,2009.0817040461734,0.0,4977.39444349567,0.0,19.85417445181638,0.0,0.0,0.0,4145.0,829.0,767.6648814565377,0.0,500.8222626520816,0.0,175.94810430184725,0.0,0.0,0.0
2013-01-02 05:00:00,6742.969695380223,0.0,4739.393482733913,0.0,1981.0084077419058,0.0,5065.170047806531,0.0,19.62464512042617,0.0,0.0,0.0,4145.0,829.0,786.9905419450583,0.0,527.16636674749,0.0,175.51659060402298,0.0,0.0,0.0
2013-01-02 06:00:00,6798.034335986274,4032.95899280944,4739.393482733913,0.0,1958.7576656053725,0.0,5229.071089813563,0.0,19.399564788412206,0.0,0.0,0.0,4145.0,829.0,739.1105157060294,0.0,455.8289717665832,0.0,175.1450227168956,0.0,0.0,0.0
2013-01-02 07:00:00,14811.29166316148,0.0,4739.393482733913,0.0,1848.831285960819,0.0,5321.451963235993,0.0,19.26942673441976,0.0,0.0,0.0,4145.0,829.0,577.7083559486364,0.0,365.6601816457762,0.0,174.80625896563964,0.0,0.0,0.0
2013-01-02 08:00:00,17500.213426640526,0.0,4739.393482733913,0.0,1798.4352961039494,0.0,5444.208679095935,0.0,19.146739656194793,0.0,785.2178932121907,157.04357864243812,4145.0,829.0,452.83259931851416,0.0,329.4728944291782,0.0,174.4896484948916,0.0,2.368378573699011,0.47367571473980213
2013-01-02 09:00:00,15222.818957692185,0.0,4739.393482733913,0.0,1693.773328588265,0.0,5617.395514475667,0.0,19.023979827818156,0.0,4123.831326068739,824.7662652137477,4145.0,829.0,412.41826563222315,0.0,299.28490830801246,0.0,174.2377376766019,0.0,309.23387162543287,61.84677432508658
2013-01-02 10:00:00,14803.328128880821,0.0,4739.393482733913,0.0,1258.6814164773623,0.0,4755.304998800419,0.0,18.925920878837772,0.0,5963.218142709507,1192.6436285419015,4145.0,829.0,349.0786521637793,0.0,151.72773870054925,0.0,173.9443085169947,0.0,502.568828854073,100.5137657708146
2013-01-02 11:00:00,12108.040847140255,0.0,4739.393482733913,0.0,1033.3711316923445,0.0,6372.981160334095,0.0,18.810347296335664,0.0,6925.228201282182,1385.0456402564364,4145.0,829.0,274.25174658888784,0.0,97.46273561890676,0.0,173.67217869135087,0.0,611.3742336747924,122.2748467349585
2013-01-02 12:00:00,6465.3799380531045,4032.95899280944,4739.393482733913,0.0,888.1175734485496,0.0,7315.92870256429,0.0,18.68290179779615,0.0,7065.835885006743,1413.1671770013486,4145.0,829.0,199.90832643170558,0.0,87.6782466159439,0.0,173.41768934603346,0.0,671.6849122689591,134.33698245379182
2013-01-02 13:00:00,10071.215725159022,0.0,4739.393482733913,0.0,795.4149919435413,0.0,7981.728547372705,0.0,18.549207039283694,0.0,6487.0940883927115,1297.4188176785422,4145.0,829.0,156.3107434339528,0.0,78.75386926602704,0.0,173.18893232277705,0.0,647.3401520274402,129.46803040548807
2013-01-02 14:00:00,10641.267134775671,0.0,4739.393482733913,0.0,827.8121957898472,0.0,8194.275978105174,0.0,18.41379499059792,0.0,5269.614141316772,1053.9228282633542,4145.0,829.0,128.6191713049259,0.0,82.6818938660499,0.0,172.9719064289186,0.0,554.2825115214376,110.85650230428753
2013-01-02 15:00:00,12685.51427166994,0.0,4739.393482733913,0.0,894.4589974361352,0.0,8129.223632810224,0.0,18.266468719755757,0.0,3513.7944806714454,702.758896134289,4145.0,829.0,111.74491783802615,0.0,94.25800680237238,0.0,172.81075563541228,0.0,396.1677116238495,79.23354232476991
2013-01-02 16:00:00,17544.83887539153,0.0,4739.393482733913,0.0,1008.0031013611724,0.0,7230.582632435028,0.0,18.110008753267184,0.0,1000.41933799902,200.083867599804,4145.0,829.0,154.93858905895306,0.0,130.1298111277919,0.0,172.66455544922258,0.0,169.53472826911462,33.90694565382292
2013-01-02 17:00:00,21387.04101674741,0.0,4739.393482733913,0.0,1189.7594205740834,0.0,7663.235942021408,0.0,17.950192394095595,0.0,0.0,0.0,4145.0,829.0,243.16365172521733,0.0,261.38136445940773,0.0,172.517433337731,0.0,0.0,0.0
2013-01-02 18:00:00,21400.74537304024,0.0,4739.393482733913,0.0,1335.907033270836,0.0,8056.302524870651,0.0,17.797253610153962,0.0,0.0,0.0,4145.0,829.0,337.893212867262,0.0,414.51113802781657,0.0,172.38130903657554,0.0,0.0,0.0
2013-01-02 19:00:00,20818.282794540315,0.0,4739.393482733913,0.0,1436.6595671628575,0.0,8189.956070321529,0.0,17.66766020930385,0.0,0.0,0.0,4145.0,829.0,412.4053126113259,0.0,556.9485405459709,0.0,172.25304243613033,0.0,0.0,0.0
2013-01-02 20:00:00,20073.83795797168,0.0,4739.393482733913,0.0,1503.3528890327898,0.0,8133.232166214099,0.0,17.535702700780366,0.0,0.0,0.0,4145.0,829.0,482.45766751962844,0.0,644.3944053843007,0.0,172.13052715096472,0.0,0.0,0.0
2013-01-02 21:00:00,17932.16458855176,0.0,4739.393482733913,0.0,1544.7505529671116,0.0,8041.991216911359,0.0,17.40324247402224,0.0,0.0,0.0,4145.0,829.0,534.3240261877792,0.0,724.6077573805575,0.0,172.02473598701073,0.0,0.0,0.0
2013-01-02 22:00:00,15826.24539466068,0.0,4739.393482733913,0.0,1388.3410611115487,0.0,6690.114190742828,0.0,17.269112316928098,0.0,0.0,0.0,4145.0,829.0,532.0245799560577,0.0,911.1510111714191,0.0,171.9353657042134,0.0,0.0,0.0
2013-01-02 23:00:00,11807.838292809034,0.0,4739.393482733913,0.0,1582.4095299696528,0.0,6541.636265043381,0.0,17.13488447513171,0.0,0.0,0.0,4145.0,829.0,560.808159334717,0.0,1032.4029893911313,0.0,171.84743350475165,0.0,0.0,0.0
2013-01-03 00:00:00,8499.93984338269,0.0,4739.393482733913,0.0,1948.5285300871037,0.0,6326.634221581635,0.0,17.002852037695536,0.0,0.0,0.0,4145.0,829.0,598.7931254215658,0.0,1115.1472087994034,0.0,171.7645251542005,0.0,0.0,0.0
2013-01-03 01:00:00,2824.098670561273,4032.95899280944,4739.393482733913,0.0,2067.592432895064,0.0,5896.857419059332,0.0,16.874779869494397,0.0,0.0,0.0,4145.0,829.0,655.3851069600198,0.0,1106.5014417182415,0.0,171.68980219208882,0.0,0.0,0.0
2013-01-03 02:00:00,1752.2311772999328,4032.95899280944,4739.393482733913,0.0,2090.8841946514162,0.0,5814.531592642195,0.0,16.75183239251176,0.0,0.0,0.0,4145.0,829.0,751.5483659845345,0.0,1152.9105920693544,0.0,171.61959072846125,0.0,0.0,0.0
2013-01-03 03:00:00,1590.6155153178324,4032.95899280944,4739.393482733913,0.0,2123.7394279599257,0.0,5704.12323250916,0.0,16.63341244736007,0.0,0.0,0.0,4145.0,829.0,796.9963947943328,0.0,1154.8991233010383,0.0,171.57254337857898,0.0,0.0,0.0
2013-01-03 04:00:00,5920.709147521158,0.0,4739.393482733913,0.0,2033.923962223129,0.0,5786.932377041689,0.0,16.51912926234172,0.0,0.0,0.0,4145.0,829.0,848.5682313471574,0.0,1190.5721863542717,0.0,171.53525961179952,0.0,0.0,0.0
2013-01-03 05:00:00,8040.229205986654,0.0,4739.393482733913,0.0,1982.1837079227216,0.0,5710.640473846133,0.0,16.408016573675695,0.0,0.0,0.0,4145.0,829.0,913.0374211806507,0.0,1237.867223577225,0.0,171.42844158486997,0.0,0.0,0.0
2013-01-03 06:00:00,11686.925397578178,0.0,4739.393482733913,0.0,2143.112636182608,0.0,5501.205415009937,0.0,16.30146675771283,0.0,0.0,0.0,4145.0,829.0,1079.565939744265,0.0,1324.890749518986,0.0,171.33107766754654,0.0,0.0,0.0
2013-01-03 07:00:00,15278.65034088731,0.0,4739.393482733913,0.0,2280.157108707899,0.0,5048.537140574848,0.0,16.199887970632883,0.0,0.0,0.0,4145.0,829.0,1320.42816689196,0.0,1426.5671312012362,0.0,171.30511395996183,0.0,0.0,0.0
2013-01-03 08:00:00,17714.005263401566,0.0,4739.393482733913,0.0,2394.502171099988,0.0,4599.161838357315,0.0,16.101927867128914,0.0,822.5276931349891,164.50553862699783,4145.0,829.0,1535.894868504675,0.0,1490.9915445455165,0.0,171.2880396105776,0.0,2.2342538331908246,0.4468507666381649
2013-01-03 09:00:00,14400.610843079028,0.0,4739.393482733913,0.0,2461.446502550897,0.0,3682.8814889248306,0.0,16.007514816773337,0.0,5136.3129325714,1027.26258651428,4145.0,829.0,1644.885420759346,0.0,1409.903443543553,0.0,171.27371604553713,0.0,347.3599709188529,69.47199418377059
2013-01-03 10:00:00,9018.211662645866,4032.95899280944,4739.393482733913,0.0,2717.953188247302,0.0,2294.012219129305,0.0,15.917038572215242,0.0,7126.256037102668,1425.2512074205338,4145.0,829.0,1679.908725793002,0.0,1155.22011435209,0.0,171.2621285313292,0.0,591.8952460975826,118.37904921951652
2013-01-03 11:00:00,11906.379229854376,0.0,4739.393482733913,0.0,2918.0609567556567,0.0,1777.9504219409807,0.0,15.840968345203043,0.0,7874.990541819553,1574.9981083639107,4145.0,829.0,1680.9535142920379,0.0,1051.2168462424086,0.0,171.25380130487878,0.0,686.8336165827691,137.36672331655382
2013-01-03 12:00:00,11392.899805241232,0.0,4739.393482733913,0.0,3089.782668341537,0.0,1491.273367718084,0.0,15.788245701847632,0.0,7945.876213419849,1589.1752426839696,4145.0,829.0,1617.4713341857212,0.0,1110.7678980109997,0.0,171.2549726857204,0.0,720.9506337708831,144.19012675417665
2013-01-03 13:00:00,11194.138714423043,0.0,4739.393482733913,0.0,3180.7042111952505,0.0,1402.0737517162124,0.0,15.746924590276649,0.0,7306.7714036333955,1461.354280726679,4145.0,829.0,1518.9987394511882,0.0,1038.2085218944458,0.0,171.26005160189484,0.0,688.0586728734498,137.61173457468996
2013-01-03 14:00:00,8070.491802491576,4032.95899280944,4739.393482733913,0.0,3286.958184975192,0.0,1424.0596846606477,0.0,15.70966479763673,0.0,5943.395905976813,1188.6791811953626,4145.0,829.0,1607.4557165109538,0.0,978.9301857303956,0.0,171.2664614373844,0.0,591.0844807898875,118.2168961579775
2013-01-03 15:00:00,14376.98102063538,0.0,4739.393482733913,0.0,3319.0443786869687,0.0,1380.4018385385248,0.0,15.658754025434442,0.0,3933.6685015133753,786.733700302675,4145.0,829.0,1767.4087879504245,0.0,913.5010819432687,0.0,171.27517325601804,0.0,428.2102875267774,85.64205750535548
2013-01-03 16:00:00,15074.252643861495,4032.95899280944,4739.393482733913,0.0,3220.2425342365273,0.0,1226.1277702813227,0.0,15.588452438229831,0.0,1155.022893775359,231.0045787550718,4145.0,829.0,1820.003962608872,0.0,788.8274374795478,0.0,171.2783207315078,0.0,190.14468948895032,38.028937897790065
2013-01-03 17:00:00,23741.54303883908,0.0,4739.393482733913,0.0,3162.6029992397494,0.0,1341.8081210102132,0.0,15.513431768612469,0.0,0.0,0.0,4145.0,829.0,1747.724266595321,0.0,845.8272303087067,0.0,171.2929732337987,0.0,0.0,0.0
2013-01-03 18:00:00,20320.898206152335,4032.95899280944,4739.393482733913,0.0,3139.703579944361,0.0,1567.007838502697,0.0,15.441002465811055,0.0,0.0,0.0,4145.0,829.0,1746.6923478877666,0.0,1024.2713060263027,0.0,171.3013390979888,0.0,0.0,0.0
2013-01-03 19:00:00,24174.99968345417,0.0,4739.393482733913,0.0,3125.3766878746387,0.0,1715.2844141487444,0.0,15.37075041492795,0.0,0.0,0.0,4145.0,829.0,1777.2226080017967,0.0,1143.507968908134,0.0,171.30945890734978,0.0,0.0,0.0
2013-01-03 20:00:00,19423.502728967254,4032.95899280944,4739.393482733913,0.0,3083.4323357283984,0.0,1765.5614388210618,0.0,15.302571995011084,0.0,0.0,0.0,4145.0,829.0,1826.7047329256227,0.0,1195.1339420116694,0.0,171.31845041031818,0.0,0.0,0.0
2013-01-03 21:00:00,17120.51631291631,4032.95899280944,4739.393482733913,0.0,3040.1039840520953,0.0,1751.684298366701,0.0,15.2363859217942,0.0,0.0,0.0,4145.0,829.0,1890.0202707017656,0.0,1216.330443153623,0.0,171.3268124428522,0.0,0.0,0.0
2013-01-03 22:00:00,17308.720145298656,0.0,4739.393482733913,0.0,2999.0610556089737,0.0,1813.3560431584906,0.0,15.172134205189483,0.0,0.0,0.0,4145.0,829.0,1983.6552337208425,0.0,1269.9824962473356,0.0,171.34297936415038,0.0,0.0,0.0
2013-01-03 23:00:00,14182.717088085199,0.0,4739.393482733913,0.0,2938.664763627373,0.0,1612.835544825636,0.0,15.109730487774598,0.0,0.0,0.0,4145.0,829.0,2049.5940574775104,0.0,1265.5523996475608,0.0,171.36951454873872,0.0,0.0,0.0
2013-01-04 00:00:00,11155.98184369406,0.0,4739.393482733913,0.0,2967.1732077587994,0.0,1536.365182569111,0.0,15.049084890971802,0.0,0.0,0.0,4145.0,829.0,2104.434502697929,0.0,1290.8357576479557,0.0,171.40177609638158,0.0,0.0,0.0
2013-01-04 01:00:00,9185.122371433965,0.0,4739.393482733913,0.0,3039.4982505518806,0.0,1497.118648737412,0.0,14.990147961668066,0.0,0.0,0.0,4145.0,829.0,2121.9028458534176,0.0,1288.4973381606594,0.0,171.43316571030425,0.0,0.0,0.0
2013-01-04 02:00:00,8183.684874436882,0.0,4739.393482733913,0.0,3134.0613704948037,0.0,1522.8365593711521,0.0,14.93283269270459,0.0,0.0,0.0,4145.0,829.0,2124.2914437583895,0.0,1282.6647154293369,0.0,171.4691154070506,0.0,0.0,0.0
2013-01-04 03:00:00,7654.869710428861,0.0,4739.393482733913,0.0,3257.072983488971,0.0,1587.2372662345483,0.0,14.877144634598428,0.0,0.0,0.0,4145.0,829.0,2153.5594128042108,0.0,1322.5471494512135,0.0,171.50620512450246,0.0,0.0,0.0
2013-01-04 04:00:00,7995.068928639601,0.0,4739.393482733913,0.0,3304.4637374792796,0.0,1612.1065594075867,0.0,14.822933388290641,0.0,0.0,0.0,4145.0,829.0,2151.06619576272,0.0,1343.4571175203628,0.0,171.54324352936942,0.0,0.0,0.0
2013-01-04 05:00:00,10028.885420415216,0.0,4739.393482733913,0.0,3330.1220263347323,0.0,1669.3283159753207,0.0,14.770148335360124,0.0,0.0,0.0,4145.0,829.0,2147.1427354763555,0.0,1369.2667109431593,0.0,171.57933223154765,0.0,0.0,0.0
2013-01-04 06:00:00,9655.138622769398,4032.95899280944,4739.393482733913,0.0,3379.1273858053537,0.0,1744.444953671277,0.0,14.718664472453675,0.0,0.0,0.0,4145.0,829.0,2152.618036908547,0.0,1409.1533232237632,0.0,171.6209098415487,0.0,0.0,0.0
2013-01-04 07:00:00,13316.550851129483,4032.95899280944,4739.393482733913,0.0,3405.2419602226378,0.0,1756.6870801065356,0.0,14.66876755071408,0.0,0.0,0.0,4145.0,829.0,2170.438813194925,0.0,1442.203736720845,0.0,171.65472830654548,0.0,0.0,0.0
2013-01-04 08:00:00,19360.985838668297,0.0,4739.393482733913,0.0,3381.2812634917063,0.0,1760.3033169486632,0.0,14.620156638991793,0.0,815.659652230972,163.1319304461944,4145.0,829.0,2166.395073243453,0.0,1432.9394799984225,0.0,171.69286491245285,0.0,2.207574674434843,0.44151493488696864
2013-01-04 09:00:00,11710.972117739355,4032.95899280944,4739.393482733913,0.0,3246.5175137735405,0.0,1582.6990625550352,0.0,14.572854112000062,0.0,5147.21770869686,1029.443541739372,4145.0,829.0,2143.173536809267,0.0,1313.7035729315514,0.0,171.7341634945388,0.0,345.4976142470051,69.09952284940103
2013-01-04 10:00:00,13820.070435224761,0.0,4739.393482733913,0.0,3107.3505026734633,0.0,1215.3294225859177,0.0,14.532262880460685,0.0,7082.111327537669,1416.4222655075337,4145.0,829.0,2115.941624887537,0.0,1125.5118498937331,0.0,171.7783706726667,0.0,576.5276631733328,115.30553263466656
2013-01-04 11:00:00,13109.892197559506,0.0,4739.393482733913,0.0,2905.0068113555176,0.0,937.204109243739,0.0,14.513121946645365,0.0,7872.842695080197,1574.5685390160393,4145.0,829.0,1896.4943231663365,0.0,690.7655075510556,0.0,171.82184064882313,0.0,668.3587273840249,133.67174547680497
2013-01-04 12:00:00,8319.08519166118,4032.95899280944,4739.393482733913,0.0,2862.3924977366873,0.0,949.2441378603895,0.0,14.525059350809224,0.0,8040.299843490041,1608.059968698008,4145.0,829.0,1838.4203318543098,0.0,687.8585382562021,0.0,171.87936917441013,0.0,703.5137408887826,140.70274817775652
2013-01-04 13:00:00,7947.319432405527,4032.95899280944,4739.393482733913,0.0,2825.994870465331,0.0,877.473297924585,0.0,14.543853494554224,0.0,7523.1363953955,1504.6272790790997,4145.0,829.0,1725.5816103576763,0.0,629.1326132411696,0.0,171.93410896090583,0.0,676.7348151460976,135.34696302921952
2013-01-04 14:00:00,12905.28165258194,0.0,4739.393482733913,0.0,2783.6699563564875,0.0,812.1271459124645,0.0,14.553028405554182,0.0,6240.2744749927915,1248.0548949985582,4145.0,829.0,1660.450633262593,0.0,585.6497615225137,0.0,171.973968769493,0.0,583.0582831685495,116.6116566337099
2013-01-04 15:00:00,15359.17972906235,0.0,4739.393482733913,0.0,2705.871296554834,0.0,736.314821119468,0.0,14.544221085123423,0.0,4156.165344820571,831.2330689641142,4145.0,829.0,1635.2511252154684,0.0,529.6842340037126,0.0,171.96815320758532,0.0,423.43513592177516,84.68702718435505
2013-01-04 16:00:00,15749.652725630272,4032.95899280944,4739.393482733913,0.0,2612.698939280296,0.0,712.3901066164846,0.0,14.5094427126065,0.0,1253.1057739174873,250.62115478349745,4145.0,829.0,1580.9803675489763,0.0,449.7288770067908,0.0,171.96214171943697,0.0,190.34858337192694,38.06971667438539
2013-01-04 17:00:00,20456.685161492704,4032.95899280944,4739.393482733913,0.0,2573.9525749088325,0.0,938.4358731456072,0.0,14.466880269992666,0.0,0.0,0.0,4145.0,829.0,1544.2498762645646,0.0,498.33884430623584,0.0,171.95626381991408,0.0,0.0,0.0
2013-01-04 18:00:00,25028.235372894207,0.0,4739.393482733913,0.0,2553.614855382956,0.0,1242.0587170850063,0.0,14.425744902870825,0.0,0.0,0.0,4145.0,829.0,1635.8216357106671,0.0,727.8658976118112,0.0,172.0022553925805,0.0,0.0,0.0
2013-01-04 19:00:00,20577.478151456573,4032.95899280944,4739.393482733913,0.0,2519.1616376835045,0.0,1314.4625410259346,0.0,14.385889502839818,0.0,0.0,0.0,4145.0,829.0,1753.6902062134743,0.0,938.8102258084407,0.0,172.04531018445786,0.0,0.0,0.0
2013-01-04 20:00:00,19883.08755992687,4032.95899280944,4739.393482733913,0.0,2483.4663357139657,0.0,1303.3848654429062,0.0,14.346937910053668,0.0,0.0,0.0,4145.0,829.0,1799.9455195979776,0.0,1026.898221733984,0.0,172.08882871211742,0.0,0.0,0.0
2013-01-04 21:00:00,22121.520157417544,0.0,4739.393482733913,0.0,2418.769181917462,0.0,1283.1900510352511,0.0,14.308829270886964,0.0,0.0,0.0,4145.0,829.0,1803.3472035825587,0.0,1054.6382149564404,0.0,172.1330606685489,0.0,0.0,0.0
