year,generator,dual_value
2025,ES1 4 offwind-ac,-412641.71833568753
2025,ES1 4 onwind,-342684.8791267784
2025,PT1 1 ror,-282812.43318333075
2025,PT1 0 ror,-277422.6327556358
2025,ES1 3 solar,-249547.4085264958
2025,ES1 0 solar,-243285.16153203088
2025,PT1 1 solar,-238695.44924024685
2025,ES1 5 solar,-238595.3568726393
2025,ES1 7 solar,-238091.15632904248
2025,ES1 8 solar,-237073.8149294448
2025,ES1 2 solar,-234987.09339759935
2025,ES1 6 solar,-234481.64123018103
2025,PT1 0 solar,-227497.00876471004
2025,ES1 3 offwind-ac,-206430.30041832448
2025,ES1 4 solar,-205197.91783087375
2025,ES1 1 solar,-193196.1887794044
2025,ES1 1 onwind,-161644.44553792782
2025,ES1 8 ror,-159956.95182107674
2025,ES1 2 ror,-155615.36261206112
2025,ES1 2 onwind,-145956.7716915856
2025,PT1 1 offwind-ac,-145544.66825576237
2025,PT1 1 onwind,-130460.92372318782
2025,ES1 7 onwind,-119311.52175276577
2025,ES1 6 onwind,-117151.8342829936
2025,PT1 0 offwind-ac,-114918.199525556
2025,ES1 5 onwind,-100388.82392650016
2025,PT1 0 onwind,-74365.45983242968
2025,ES1 3 onwind,-56944.07437813024
2025,ES1 0 onwind,-44914.25929771895
2025,ES1 8 offwind-ac,-33736.318710219886
2025,ES1 8 onwind,-31451.35062738272
2025,PT1 1 CCGT,-23382.72071577939
2025,ES1 2 offwind-ac,-16139.98073002651
2025,ES1 6 offwind-ac,-15973.86772931806
2025,ES1 7 CCGT,-13846.466855717692
2025,PT1 0 CCGT,-11613.06442366916
2025,ES1 8 CCGT,-8421.944419536827
2025,ES1 0 offwind-ac,-7217.56380623865
2025,ES1 5 CCGT,-3672.933009054619
2025,ES1 4 CCGT,-2255.757421849732
2030,ES1 4 offwind-ac,-253949.35918365687
2030,ES1 4 onwind,-222737.4071395597
2030,ES1 3 solar,-171218.31352218782
2030,ES1 0 solar,-164927.2262211524
2030,PT1 1 solar,-163751.61823460364
2030,ES1 7 solar,-163481.14532453954
2030,ES1 5 solar,-163089.77017700812
2030,ES1 8 solar,-161924.0387392502
2030,ES1 2 solar,-160364.3700933935
2030,ES1 6 solar,-159652.57949564807
2030,PT1 0 solar,-156170.72908930265
2030,ES1 4 solar,-139097.69181244198
2030,ES1 1 solar,-130769.71609326746
2030,PT1 1 ror,-122508.61358784632
2030,PT1 0 ror,-118847.22607971418
2030,ES1 3 offwind-ac,-107433.46750561194
2030,ES1 1 onwind,-87240.8027486421
2030,ES1 2 onwind,-79519.0931295132
2030,PT1 1 onwind,-67510.11574781087
2030,ES1 7 onwind,-57094.58585191049
2030,PT1 1 offwind-ac,-56989.06512917353
2030,ES1 6 onwind,-56213.27243260934
2030,ES1 5 onwind,-44455.87766875711
2030,ES1 8 ror,-37423.73855762406
2030,ES1 2 ror,-34241.01574832953
2030,PT1 0 offwind-ac,-33948.4912976199
2030,PT1 0 onwind,-25421.1392029313
2030,ES1 3 onwind,-15940.492071361732
2030,PT1 1 CCGT,-14245.93712568011
2030,ES1 7 CCGT,-7198.949030764576
2030,PT1 0 CCGT,-6245.899953611166
2030,ES1 0 onwind,-5428.0297458923815
2030,ES1 8 CCGT,-2904.164443394053
2040,ES1 4 onwind,-123089.59703569944
2040,ES1 4 offwind-ac,-118505.11910328372
2040,ES1 3 solar,-101314.42731628576
2040,ES1 0 solar,-97171.86332699948
2040,PT1 1 solar,-96320.6349910588
2040,ES1 7 solar,-96216.36001924476
2040,ES1 5 solar,-95931.12067042444
2040,ES1 8 solar,-95438.68724316978
2040,ES1 2 solar,-94329.70640831256
2040,ES1 6 solar,-93778.96932496832
2040,PT1 0 solar,-91444.51600045884
2040,ES1 4 solar,-80188.57440463864
2040,ES1 1 solar,-74750.1617435642
2040,ES1 1 onwind,-28512.487403319086
2040,ES1 2 onwind,-24674.58218491896
2040,ES1 3 offwind-ac,-21072.37121048484
2040,PT1 1 onwind,-16718.102943515798
2040,ES1 6 onwind,-8407.661616064172
2040,ES1 7 onwind,-8009.6827747502175
2040,PT1 1 CCGT,-7337.826496009337
2040,ES1 7 CCGT,-2917.240611941219
2040,PT1 0 CCGT,-2107.5378853358125
2050,ES1 3 solar,-32244.35344113433
2050,ES1 0 solar,-30103.0634549948
2050,PT1 1 solar,-29828.293681880397
2050,ES1 7 solar,-29738.955994577904
2050,ES1 5 solar,-29561.451129361005
2050,ES1 8 solar,-29427.1353018191
2050,ES1 2 solar,-28840.330007407232
2050,ES1 6 solar,-28525.3348015108
2050,PT1 0 solar,-27495.286856852028
2050,ES1 4 onwind,-22295.99853729563
2050,ES1 4 solar,-21914.62607601157
2050,ES1 1 solar,-19212.248836965817
