year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2484596639.684005,122604089.45028046,550670.0021969661,1533049.8047429773,0.0,515242.29182316456,2609799691.2330484
2030,1714255705.7516265,119073297.80195302,576280.3178498878,1618924.9168883616,0.0,773694.7368383989,1836297903.5251563
2040,2473654176.3843474,188417889.0320797,662908.4473620085,2069698.8488135645,0.0,834455.2769042539,2665639127.9895067
2050,2820789483.075842,219001535.55042234,705107.9348910123,2254213.733453789,0.0,843196.2332270949,3043593536.5278363
