year,scenario,utilization_rate,congestion_rate
2025,NT,0.6209438354608702,0.5036810776942356
2030,NT,0.6270206234055627,0.5113565162907269
2040,DE,0.6382311796119428,0.5130012531328322
2040,GA,0.6323026927333373,0.5140194235588972
2040,NT,0.6370572544125352,0.5104166666666666
2050,DE,0.6446975508902976,0.5199718045112782
2050,GA,0.6364900891437095,0.5139411027568922
