year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,40.94594535904689,40.57049756963194,41.066157104574756,40.73229247572005,41.064257744859,41.176647379116815,41.56793344931183,41.56356375073475,41.458219103207774,41.43760264639509,41.76925636208019
2030,NT,28.62552184198757,28.402929338420613,28.75072661201278,28.516857371348266,28.750456497373676,28.827952196418035,29.10202401905221,29.09883405239619,29.02521217707194,29.0085102167838,29.260521423627626
2040,DE,12.179821177946927,12.14149469892283,12.289791637605665,12.189878151504455,11.97024536706067,12.32285942506422,12.439957301020302,12.438651175004546,12.407123294910564,12.397379932776035,12.506665825212297
2040,GA,7.702066632635202,7.666870803870131,7.760752173531465,7.696886099362031,7.75835891907473,7.780852624967645,7.855578720075094,7.853965407512275,7.834844716456825,7.828368443513356,7.891653703290989
2040,NT,10.293722553000672,10.237658197652685,10.363019371547024,10.271067589553619,10.010432555484337,10.383463493739821,10.489642322105869,10.480681213830223,10.461955974656371,10.444800695206911,10.535054127030921
2050,DE,24.31288417747477,24.29316818172853,24.590070338975572,24.39305557037525,24.09904091453098,24.65937831121353,24.890529804420524,24.890873030995152,24.824833774450553,24.81453980139549,25.023613622350624
2050,GA,13.694719434074292,13.641122492007664,13.808159665456593,13.689026288361699,13.607117146061883,13.838882851219553,13.976877860023354,13.968394171797653,13.939987307914029,13.928054772395637,14.039190649319004
