year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,41.648656230735185,41.31964815600283,41.81094393500588,41.55569010340312,41.89436560552903,42.009027579374816,42.32182063000049,42.40376541163584,42.210116475113495,42.1985895488618,42.658602169102565
2030,NT,39.340474998474384,38.936725216846014,39.407891459801164,39.10967768620081,39.42841899255104,39.53633123290432,39.88940590197652,39.9078343736743,39.78412185916136,39.846208546704375,40.210364837309065
2040,DE,41.9139711492175,41.6403547969705,42.12464238225188,41.846921878472436,42.188326643972445,42.30343644709989,42.639352074325025,42.70094069231881,42.52680982738268,42.645586544592604,43.02724808575728
2040,GA,39.31323214533549,38.928721528784976,39.39519167244293,39.0987431691601,39.41739549803961,39.52527742951933,39.87655093932727,39.89667670322459,39.77130082588277,39.85283338813382,40.21466825464341
2040,NT,41.165914740992484,40.86501785584882,41.344506437467295,41.06130227640695,41.39630292180461,41.50924639880699,41.849683857948165,41.899288037149944,41.73922586020489,41.84899169239785,42.22303099823096
2050,DE,59.41414281805774,59.351610901774976,60.05294850616687,59.70539942904278,60.19270212171303,60.356734902276266,60.786719355856434,60.923876968411,60.62627897278877,60.87772771156008,61.44213192551691
2050,GA,39.886701940314374,39.527636893206974,39.99714680596069,39.700940370622796,40.02504341707434,40.134044093760025,40.48586120095753,40.51116364349265,40.37900287485047,40.48433145439272,40.84844523397093
