,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,85.962,634,92.01741654571843,1.2252628324056896
1,85.962,109.752,0,0.0,0.0
2,109.752,133.542,0,0.0,0.0
3,133.542,157.332,0,0.0,0.0
4,157.332,181.122,0,0.0,0.0
5,181.122,204.911,0,0.0,0.0
6,204.911,228.701,0,0.0,0.0
7,228.701,252.491,0,0.0,0.0
8,252.491,276.281,0,0.0,0.0
9,276.281,300.071,0,0.0,0.0
10,300.071,323.861,0,0.0,0.0
11,323.861,347.65,0,0.0,0.0
12,347.65,371.44,0,0.0,0.0
13,371.44,395.23,0,0.0,0.0
14,395.23,419.02,0,0.0,0.0
15,419.02,442.81,0,0.0,0.0
16,442.81,466.6,0,0.0,0.0
17,466.6,490.39,0,0.0,0.0
18,490.39,514.179,0,0.0,0.0
19,514.179,537.969,0,0.0,0.0
20,537.969,561.759,0,0.0,0.0
21,561.759,585.549,0,0.0,0.0
22,585.549,609.339,0,0.0,0.0
23,609.339,633.129,0,0.0,0.0
24,633.129,656.918,0,0.0,0.0
25,656.918,680.708,0,0.0,0.0
26,680.708,704.498,0,0.0,0.0
27,704.498,728.288,0,0.0,0.0
28,728.288,752.078,0,0.0,0.0
29,752.078,775.868,0,0.0,0.0
30,775.868,799.657,0,0.0,0.0
31,799.657,823.447,0,0.0,0.0
32,823.447,847.237,0,0.0,0.0
33,847.237,871.027,0,0.0,0.0
34,871.027,894.817,0,0.0,0.0
35,894.817,918.607,0,0.0,0.0
36,918.607,942.396,0,0.0,0.0
37,942.396,966.186,0,0.0,0.0
38,966.186,989.976,0,0.0,0.0
39,989.976,1013.766,0,0.0,0.0
40,1013.766,1037.556,0,0.0,0.0
41,1037.556,1061.346,0,0.0,0.0
42,1061.346,1085.135,0,0.0,0.0
43,1085.135,1108.925,0,0.0,0.0
44,1108.925,1132.715,0,0.0,0.0
45,1132.715,1156.505,0,0.0,0.0
46,1156.505,1180.295,0,0.0,0.0
47,1180.295,1204.085,0,0.0,0.0
48,1204.085,1227.874,0,0.0,0.0
49,1227.874,1251.664,0,0.0,0.0
50,1251.664,1275.454,0,0.0,0.0
51,1275.454,1299.244,0,0.0,0.0
52,1299.244,1323.034,0,0.0,0.0
53,1323.034,1346.824,0,0.0,0.0
54,1346.824,1370.614,0,0.0,0.0
55,1370.614,1394.403,0,0.0,0.0
56,1394.403,1418.193,0,0.0,0.0
57,1418.193,1441.983,0,0.0,0.0
58,1441.983,1465.773,0,0.0,0.0
59,1465.773,1489.563,0,0.0,0.0
60,1489.563,1513.353,0,0.0,0.0
61,1513.353,1537.142,0,0.0,0.0
62,1537.142,1560.932,0,0.0,0.0
63,1560.932,1584.722,0,0.0,0.0
64,1584.722,1608.512,0,0.0,0.0
65,1608.512,1632.302,0,0.0,0.0
66,1632.302,1656.092,0,0.0,0.0
67,1656.092,1679.881,0,0.0,0.0
68,1679.881,1703.671,0,0.0,0.0
69,1703.671,1727.461,0,0.0,0.0
70,1727.461,1751.251,0,0.0,0.0
71,1751.251,1775.041,0,0.0,0.0
72,1775.041,1798.831,0,0.0,0.0
73,1798.831,1822.62,0,0.0,0.0
74,1822.62,1846.41,0,0.0,0.0
75,1846.41,1870.2,0,0.0,0.0
76,1870.2,1893.99,0,0.0,0.0
77,1893.99,1917.78,0,0.0,0.0
78,1917.78,1941.57,0,0.0,0.0
79,1941.57,1965.359,0,0.0,0.0
80,1965.359,1989.149,0,0.0,0.0
81,1989.149,2012.939,0,0.0,0.0
82,2012.939,2036.729,0,0.0,0.0
83,2036.729,2060.519,0,0.0,0.0
84,2060.519,2084.309,0,0.0,0.0
85,2084.309,2108.098,0,0.0,0.0
86,2108.098,2131.888,0,0.0,0.0
87,2131.888,2155.678,0,0.0,0.0
88,2155.678,2179.468,0,0.0,0.0
89,2179.468,2203.258,0,0.0,0.0
90,2203.258,2227.048,0,0.0,0.0
91,2227.048,2250.838,0,0.0,0.0
92,2250.838,2274.627,0,0.0,0.0
93,2274.627,2298.417,0,0.0,0.0
94,2298.417,2322.207,2,0.29027576197387517,0.003865182436611008
95,2322.207,2345.997,5,0.7256894049346879,0.00966295609152752
96,2345.997,2369.787,6,0.8708272859216255,0.011595547309833025
97,2369.787,2393.577,13,1.8867924528301887,0.02512368583797155
98,2393.577,2417.366,21,3.0478955007256894,0.040584415584415584
99,2417.366,2441.156,8,1.1611030478955007,0.015460729746444033
