year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,47416746.45413547,35090.935967414734,35127983.51212748,103749698.05839895,37397835.33564296,51523686.703553885,275251040.9998262
2030,NT,32476640.00734196,87571.26005157168,35175021.95391199,108594538.80387188,40473901.82838178,78570055.63670313,295377729.4902623
2040,DE,17505715.870188504,457777.8246462701,13731416.034682885,49044218.35593469,13491300.609460592,28662895.308676306,122893324.00358924
2040,GA,12304171.161714118,173028.08988478017,12473141.167463679,42863611.18932604,13491300.609460592,28029304.76650417,109334556.98435338
2040,NT,16281869.35371008,411802.3898901703,13463346.340400413,47775143.794757985,13491300.609460592,28574119.112858225,119997581.60107745
2050,DE,31179255.640309684,1146361.8879834614,22456497.616545543,80364182.28384684,20236950.91419089,43382525.18352933,198765773.52640575
2050,GA,21382942.355557077,425442.48287027655,20069571.87261724,71069850.75153367,20236950.91419089,43119109.32661066,176303867.7033798
