year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,39211272.4398562,3326268.3585716784,48038910.91413662,103307374.61387749,38275714.42528714,42458387.54080599,274617928.2925351
2030,NT,47526433.46083979,4475946.543177098,52635990.93636006,108764956.64970914,38275714.42528714,42463917.032138,294142959.0475112
2040,DE,28475807.813597698,3655145.8085484514,20048974.50720164,43375540.529623985,12758571.475095714,14154639.010712666,122468679.14478016
2040,GA,21050803.41853389,2305913.214396563,18900142.96977155,39740893.47203244,12758571.475095714,14154639.010712666,108910963.56054284
2040,NT,26812534.91608668,3349627.38686976,19818650.02702047,42676130.01025961,12758571.475095714,14154639.010712666,119570152.8260449
2050,DE,51147834.01101267,7293918.041049145,30887406.37585727,68559252.3979545,19137857.21264357,21231958.516069,198258226.55458614
2050,GA,37825914.503567904,4493664.352333045,29517960.740357984,63584340.61234493,19137857.21264357,21231958.516069,175791695.93731642
