year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2151595684.0999007,184265187.4637844,720583.6637120494,1549610.6192081606,0.0,424583.87540805986,2338555649.7220135
2030,2608369823.544424,247953875.01763797,789539.8640454009,1631474.349745635,0.0,424639.17032138,2859169351.946175
2040,4195549681.8477297,515783812.9024966,881516.5125599048,1886888.4601787382,0.0,424639.17032138,4714526538.893286
2050,4893721211.314715,652996344.6467267,906080.5067432288,1982153.895154489,0.0,424639.17032138,5550030429.533662
