,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,499.999,574.557,0,0.0,0.0
1,574.557,649.113,0,0.0,0.0
2,649.113,723.67,0,0.0,0.0
3,723.67,798.227,0,0.0,0.0
4,798.227,872.783,0,0.0,0.0
5,872.783,947.34,0,0.0,0.0
6,947.34,1021.896,0,0.0,0.0
7,1021.896,1096.453,0,0.0,0.0
8,1096.453,1171.01,0,0.0,0.0
9,1171.01,1245.566,0,0.0,0.0
10,1245.566,1320.123,0,0.0,0.0
11,1320.123,1394.68,0,0.0,0.0
12,1394.68,1469.236,0,0.0,0.0
13,1469.236,1543.793,0,0.0,0.0
14,1543.793,1618.349,0,0.0,0.0
15,1618.349,1692.906,0,0.0,0.0
16,1692.906,1767.463,0,0.0,0.0
17,1767.463,1842.019,0,0.0,0.0
18,1842.019,1916.576,0,0.0,0.0
19,1916.576,1991.133,0,0.0,0.0
20,1991.133,2065.689,0,0.0,0.0
21,2065.689,2140.246,0,0.0,0.0
22,2140.246,2214.802,0,0.0,0.0
23,2214.802,2289.359,0,0.0,0.0
24,2289.359,2363.916,0,0.0,0.0
25,2363.916,2438.472,0,0.0,0.0
26,2438.472,2513.029,0,0.0,0.0
27,2513.029,2587.586,0,0.0,0.0
28,2587.586,2662.142,0,0.0,0.0
29,2662.142,2736.699,0,0.0,0.0
30,2736.699,2811.255,0,0.0,0.0
31,2811.255,2885.812,0,0.0,0.0
32,2885.812,2960.369,0,0.0,0.0
33,2960.369,3034.925,0,0.0,0.0
34,3034.925,3109.482,0,0.0,0.0
35,3109.482,3184.039,0,0.0,0.0
36,3184.039,3258.595,0,0.0,0.0
37,3258.595,3333.152,0,0.0,0.0
38,3333.152,3407.708,0,0.0,0.0
39,3407.708,3482.265,0,0.0,0.0
40,3482.265,3556.822,0,0.0,0.0
41,3556.822,3631.378,0,0.0,0.0
42,3631.378,3705.935,0,0.0,0.0
43,3705.935,3780.492,0,0.0,0.0
44,3780.492,3855.048,0,0.0,0.0
45,3855.048,3929.605,0,0.0,0.0
46,3929.605,4004.161,0,0.0,0.0
47,4004.161,4078.718,3,6.8181818181818175,0.0028988868274582563
48,4078.718,4153.275,12,27.27272727272727,0.011595547309833025
49,4153.275,4227.831,29,65.9090909090909,0.028022572665429808
