year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,8909421948.210081,4606873.944795395,599135.6165226296,1085816.747766776,0.0,291316.92362209404,8916005091.442787
2030,7348452025.900262,645392.708959892,730003.374965966,1341427.6536637207,0.0,388422.5648294587,7351557272.202681
2040,8477435863.750784,14393508.35024147,861634.2837250744,1625748.0402012188,0.0,485528.2060368234,8494802282.630988
2050,8875483822.262712,95776007.86460015,903607.0555672259,1699938.8612475067,0.0,582574.3242057498,8974445950.368332
