year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2579420576.8376784,76067955.47569244,537339.7369473295,1546195.4099361226,0.0,515240.38565282524,2658087307.845907
2030,1766467511.7420607,81324339.0544083,547693.7518422612,1629571.9002197967,0.0,778814.8236184291,1850747931.2721493
2040,2527882435.3706484,154941253.6837972,629692.0200488194,2082939.8381874007,0.0,842653.3001908937,2686378974.2128725
2050,2884687065.0637074,187369424.68334275,670302.3660885339,2265893.101432492,0.0,852847.2189594253,3075845532.4335303
