year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,9616088.392483903,0.0,56959437.3166399,95563312.66091578,38308206.11648513,51494063.051818684,251941107.53834337
2030,NT,6839560.032347338,0.0,57922077.32810484,76540699.45672637,63847010.19414187,76319251.95912123,281468598.97044164
2040,DE,3953824.765215036,0.0,22550804.040647745,29067024.91347772,29795271.423932876,33059794.322836608,118426719.46610999
2040,GA,2776425.8904093504,0.0,19307491.918841846,23151735.732808944,29795271.423932876,29882367.200190097,104913292.16618311
2040,NT,3682168.3759918264,0.0,21834229.388487667,27772076.582181644,29795271.423932876,32455181.535855718,115538927.30644974
2050,DE,6825239.637239364,358503.1667174528,38670729.215140775,44655273.58659219,45510625.66799956,56656160.51318107,192676531.7868704
2050,GA,5208782.089716323,0.0,32730334.603449088,36207015.17623677,45510625.66799956,50555072.81145051,170211830.34885225
