year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,192912.81713965908,76727.55941263626,51,22,7423247722.960076,275235406.6626797,9500248.847935388,1140029861.7522464,1852344479.6157517,2992374341.3679986,10415622064.328075
2030,192912.81713965908,44077.373336471566,51,15,3341478818.1058145,295363785.8425349,6466056.579443195,775926789.5331833,1260964969.0635655,2036891758.5967488,5378370576.702563
2040,192912.81713965908,11718.949918335156,51,3,880889909.437506,352225173.73012584,9343387.21584113,1121206465.9009356,1795592635.668597,2916799101.569533,3797689011.007039
2050,192912.81713965908,0.0,51,0,0.0,375076853.99309754,10818500.16522622,1298220019.8271463,2070384144.8953786,3368604164.722525,3368604164.722525
