year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,281759317.7515025,31708625.935062937,2536690074.805035,5585496781.556813,8122186856.361849
2030,NT,300679483.1055585,29788721.917393938,2383097753.391515,5420479003.7305,7803576757.122015
2040,DE,376072249.1313806,40348942.39584282,3227915391.6674256,7268270195.215739,10496185586.883165
2040,GA,334046584.8519004,31433031.28783265,2514642503.0266123,5798349278.564526,8312991781.591138
2040,NT,367077366.32875055,38402055.25032814,3072164420.0262513,6950223572.167929,10022387992.19418
2050,DE,406047608.331137,44680332.87468721,3574426629.9749765,8049939251.037771,11624365881.012749
2050,GA,359619338.80202854,34753446.21936397,2780275697.549118,6398115183.941943,9178390881.491062
