year,week,hour,generator,value
2025,16,2,ES1 0 CCGT,1359.8932297610286
2025,16,3,ES1 0 CCGT,2067.9501050162694
2025,16,4,ES1 0 CCGT,5550.797402811274
2025,16,5,ES1 0 CCGT,10104.191118111012
2025,16,6,ES1 0 CCGT,14002.010348098629
2025,16,7,ES1 0 CCGT,10887.713361919768
2025,16,8,ES1 0 CCGT,3597.1081551976495
2025,16,9,ES1 0 CCGT,0.0
2025,16,10,ES1 0 CCGT,0.0
2025,16,11,ES1 0 CCGT,0.0
2025,16,12,ES1 0 CCGT,0.0
2025,16,13,ES1 0 CCGT,0.0
2025,16,14,ES1 0 CCGT,0.0
2025,16,15,ES1 0 CCGT,0.0
2025,16,16,ES1 0 CCGT,196.7563272375303
2025,16,17,ES1 0 CCGT,6759.839997163397
2025,16,18,ES1 0 CCGT,13400.234734807575
2025,16,19,ES1 0 CCGT,16002.025831043378
2025,16,20,ES1 0 CCGT,13050.256098440193
2025,16,21,ES1 0 CCGT,10450.94980983701
2025,16,22,ES1 0 CCGT,8571.983557694148
2025,16,23,ES1 0 CCGT,6681.347299958841
2025,16,24,ES1 0 CCGT,5416.224076933257
2025,16,25,ES1 0 CCGT,5123.039596253277
2025,16,26,ES1 0 CCGT,4932.744029085799
2025,16,27,ES1 0 CCGT,5508.7955380607145
2025,16,28,ES1 0 CCGT,8095.532790255937
2025,16,29,ES1 0 CCGT,11022.223685159715
2025,16,30,ES1 0 CCGT,14002.04806714517
2025,16,31,ES1 0 CCGT,10507.602035047687
2025,16,32,ES1 0 CCGT,2842.244442292019
2025,16,33,ES1 0 CCGT,0.0
2025,16,34,ES1 0 CCGT,0.0
2025,16,35,ES1 0 CCGT,0.0
2025,16,36,ES1 0 CCGT,0.0
2025,16,37,ES1 0 CCGT,0.0
2025,16,38,ES1 0 CCGT,0.0
2025,16,39,ES1 0 CCGT,0.0
2025,16,40,ES1 0 CCGT,2204.6825855673296
2025,16,41,ES1 0 CCGT,9032.17376905814
2025,16,42,ES1 0 CCGT,15465.804297137522
2025,16,43,ES1 0 CCGT,18248.71120001787
2025,16,44,ES1 0 CCGT,15274.556434123066
2025,16,45,ES1 0 CCGT,12175.158123599214
2025,16,46,ES1 0 CCGT,9251.208085242237
2025,16,47,ES1 0 CCGT,7178.502436390344
2025,16,48,ES1 0 CCGT,5758.741015299583
2025,16,49,ES1 0 CCGT,5298.001310904994
2025,16,50,ES1 0 CCGT,5231.4206680342495
2025,16,51,ES1 0 CCGT,5578.067145724791
2025,16,52,ES1 0 CCGT,7579.195656310133
2025,16,53,ES1 0 CCGT,10166.132982329484
2025,16,54,ES1 0 CCGT,12579.345990068781
2025,16,55,ES1 0 CCGT,8627.90078836038
2025,16,56,ES1 0 CCGT,569.3840947650488
2025,16,57,ES1 0 CCGT,0.0
2025,16,58,ES1 0 CCGT,0.0
2025,16,59,ES1 0 CCGT,0.0
2025,16,60,ES1 0 CCGT,0.0
2025,16,61,ES1 0 CCGT,0.0
2025,16,62,ES1 0 CCGT,0.0
2025,16,63,ES1 0 CCGT,0.0
2025,16,64,ES1 0 CCGT,0.0
2025,16,65,ES1 0 CCGT,3434.15006400566
2025,16,66,ES1 0 CCGT,10408.399185934917
2025,16,67,ES1 0 CCGT,13066.10493805295
2025,16,68,ES1 0 CCGT,10747.101276732723
2025,16,69,ES1 0 CCGT,8154.911289759552
2025,16,70,ES1 0 CCGT,6067.744471728762
2025,16,71,ES1 0 CCGT,4045.9981447095374
2025,16,72,ES1 0 CCGT,2604.0570731812313
2025,16,73,ES1 0 CCGT,1942.2519450828743
2025,16,74,ES1 0 CCGT,1842.0864585756958
2025,16,75,ES1 0 CCGT,2300.380581341454
2025,16,76,ES1 0 CCGT,4511.483860762491
2025,16,77,ES1 0 CCGT,7355.083281667752
2025,16,78,ES1 0 CCGT,10119.361181623986
2025,16,79,ES1 0 CCGT,6472.804041693094
2025,16,80,ES1 0 CCGT,0.0
2025,16,81,ES1 0 CCGT,0.0
2025,16,82,ES1 0 CCGT,0.0
2025,16,83,ES1 0 CCGT,0.0
2025,16,84,ES1 0 CCGT,0.0
2025,16,85,ES1 0 CCGT,0.0
2025,16,86,ES1 0 CCGT,0.0
2025,16,87,ES1 0 CCGT,0.0
2025,16,88,ES1 0 CCGT,0.0
2025,16,89,ES1 0 CCGT,0.0
2025,16,90,ES1 0 CCGT,3783.9163237836683
2025,16,91,ES1 0 CCGT,4697.782777085198
2025,16,92,ES1 0 CCGT,872.709020495975
2025,16,93,ES1 0 CCGT,0.0
2025,16,94,ES1 0 CCGT,0.0
2025,16,95,ES1 0 CCGT,0.0
2025,16,96,ES1 0 CCGT,0.0
2025,16,97,ES1 0 CCGT,0.0
2025,16,98,ES1 0 CCGT,0.0
2025,16,99,ES1 0 CCGT,0.0
2025,16,100,ES1 0 CCGT,0.0
2025,16,101,ES1 0 CCGT,0.0
2025,16,102,ES1 0 CCGT,0.0
2025,16,103,ES1 0 CCGT,0.0
2025,16,104,ES1 0 CCGT,0.0
2025,16,105,ES1 0 CCGT,0.0
2025,16,106,ES1 0 CCGT,0.0
2025,16,107,ES1 0 CCGT,0.0
2025,16,108,ES1 0 CCGT,0.0
2025,16,109,ES1 0 CCGT,0.0
2025,16,110,ES1 0 CCGT,0.0
2025,16,111,ES1 0 CCGT,0.0
2025,16,112,ES1 0 CCGT,0.0
2025,16,113,ES1 0 CCGT,0.0
2025,16,114,ES1 0 CCGT,0.0
2025,16,115,ES1 0 CCGT,0.0
2025,16,116,ES1 0 CCGT,0.0
2025,16,117,ES1 0 CCGT,0.0
2025,16,118,ES1 0 CCGT,0.0
2025,16,119,ES1 0 CCGT,0.0
2025,16,120,ES1 0 CCGT,0.0
2025,16,121,ES1 0 CCGT,0.0
2025,16,122,ES1 0 CCGT,0.0
2025,16,123,ES1 0 CCGT,0.0
2025,16,124,ES1 0 CCGT,0.0
2025,16,125,ES1 0 CCGT,0.0
2025,16,126,ES1 0 CCGT,0.0
2025,16,127,ES1 0 CCGT,0.0
2025,16,128,ES1 0 CCGT,0.0
2025,16,129,ES1 0 CCGT,0.0
2025,16,130,ES1 0 CCGT,0.0
2025,16,131,ES1 0 CCGT,0.0
2025,16,132,ES1 0 CCGT,0.0
2025,16,133,ES1 0 CCGT,0.0
2025,16,134,ES1 0 CCGT,0.0
2025,16,135,ES1 0 CCGT,0.0
2025,16,136,ES1 0 CCGT,0.0
2025,16,137,ES1 0 CCGT,0.0
2025,16,138,ES1 0 CCGT,3447.2991693459535
2025,16,139,ES1 0 CCGT,5925.708062899391
2025,16,140,ES1 0 CCGT,4156.204305776944
2025,16,141,ES1 0 CCGT,2473.106286619358
2025,16,142,ES1 0 CCGT,2008.0774775549216
2025,16,143,ES1 0 CCGT,1804.7295845384306
2025,16,144,ES1 0 CCGT,1677.773098588957
2025,16,145,ES1 0 CCGT,1648.6347824178793
2025,16,146,ES1 0 CCGT,1753.5901748182312
2025,16,147,ES1 0 CCGT,2155.409855792801
2025,16,148,ES1 0 CCGT,2818.615516725702
2025,16,149,ES1 0 CCGT,2503.2795593575884
2025,16,150,ES1 0 CCGT,3824.294045923919
2025,16,151,ES1 0 CCGT,419.09463913919444
2025,16,152,ES1 0 CCGT,0.0
2025,16,153,ES1 0 CCGT,0.0
2025,16,154,ES1 0 CCGT,0.0
2025,16,155,ES1 0 CCGT,0.0
2025,16,156,ES1 0 CCGT,0.0
2025,16,157,ES1 0 CCGT,0.0
2025,16,158,ES1 0 CCGT,0.0
2025,16,159,ES1 0 CCGT,0.0
2025,16,160,ES1 0 CCGT,0.0
2025,16,161,ES1 0 CCGT,0.0
2025,16,162,ES1 0 CCGT,1604.9529810896938
2025,16,163,ES1 0 CCGT,4034.326903953568
2025,16,164,ES1 0 CCGT,2217.8241843657215
2025,16,165,ES1 0 CCGT,225.51113818609429
2025,16,166,ES1 0 CCGT,0.0
2025,16,167,ES1 0 CCGT,0.0
2035,3,0,ES1 0 CCGT,0.0
2035,3,1,ES1 0 CCGT,0.0
2035,3,2,ES1 0 CCGT,0.0
2035,3,3,ES1 0 CCGT,0.0
2035,3,4,ES1 0 CCGT,0.0
2035,3,5,ES1 0 CCGT,7087.588822305563
2035,3,6,ES1 0 CCGT,19494.35280252965
2035,3,7,ES1 0 CCGT,26305.331999999995
2035,3,8,ES1 0 CCGT,26305.331999999995
2035,3,9,ES1 0 CCGT,14487.37587716547
2035,3,10,ES1 0 CCGT,5088.309237695453
2035,3,11,ES1 0 CCGT,0.0
2035,3,12,ES1 0 CCGT,0.0
2035,3,13,ES1 0 CCGT,0.0
2035,3,14,ES1 0 CCGT,0.0
2035,3,15,ES1 0 CCGT,47.055016500100464
2035,3,16,ES1 0 CCGT,14324.177399509
2035,3,17,ES1 0 CCGT,26305.331999999995
2035,3,18,ES1 0 CCGT,26305.331999999995
2035,3,19,ES1 0 CCGT,26305.331999999995
2035,3,20,ES1 0 CCGT,26305.331999999995
2035,3,21,ES1 0 CCGT,26305.331999999995
2035,3,22,ES1 0 CCGT,22379.656600892184
2035,3,23,ES1 0 CCGT,15425.630290026467
2035,3,24,ES1 0 CCGT,9467.488315338403
2035,3,25,ES1 0 CCGT,4714.119384222784
2035,3,26,ES1 0 CCGT,1855.8766522295336
2035,3,27,ES1 0 CCGT,213.57808756516442
2035,3,28,ES1 0 CCGT,0.0
2035,3,29,ES1 0 CCGT,277.9533859858939
2035,3,30,ES1 0 CCGT,13236.262399617157
2035,3,31,ES1 0 CCGT,17279.170919928663
2035,3,32,ES1 0 CCGT,18391.726428998507
2035,3,33,ES1 0 CCGT,7318.004114626912
2035,3,34,ES1 0 CCGT,4566.809543543057
2035,3,35,ES1 0 CCGT,0.0
2035,3,36,ES1 0 CCGT,0.0
2035,3,37,ES1 0 CCGT,0.0
2035,3,38,ES1 0 CCGT,0.0
2035,3,39,ES1 0 CCGT,0.0
2035,3,40,ES1 0 CCGT,7930.485388061067
2035,3,41,ES1 0 CCGT,26305.331999999995
2035,3,42,ES1 0 CCGT,26305.331999999995
2035,3,43,ES1 0 CCGT,26305.331999999995
2035,3,44,ES1 0 CCGT,26305.331999999995
2035,3,45,ES1 0 CCGT,23536.06940001588
2035,3,46,ES1 0 CCGT,15724.535905177589
2035,3,47,ES1 0 CCGT,7380.523221523404
2035,3,48,ES1 0 CCGT,300.9834055199399
2035,3,49,ES1 0 CCGT,0.0
2035,3,50,ES1 0 CCGT,0.0
2035,3,51,ES1 0 CCGT,0.0
2035,3,52,ES1 0 CCGT,0.0
2035,3,53,ES1 0 CCGT,0.0
2035,3,54,ES1 0 CCGT,180.468413987418
2035,3,55,ES1 0 CCGT,5260.745716284871
2035,3,56,ES1 0 CCGT,914.4926451947749
2035,3,57,ES1 0 CCGT,0.0
2035,3,58,ES1 0 CCGT,0.0
2035,3,59,ES1 0 CCGT,0.0
2035,3,60,ES1 0 CCGT,0.0
2035,3,61,ES1 0 CCGT,0.0
2035,3,62,ES1 0 CCGT,0.0
2035,3,63,ES1 0 CCGT,0.0
2035,3,64,ES1 0 CCGT,0.0
2035,3,65,ES1 0 CCGT,0.0
2035,3,66,ES1 0 CCGT,0.0
2035,3,67,ES1 0 CCGT,0.0
2035,3,68,ES1 0 CCGT,0.0
2035,3,69,ES1 0 CCGT,0.0
2035,3,70,ES1 0 CCGT,0.0
2035,3,71,ES1 0 CCGT,0.0
2035,3,72,ES1 0 CCGT,0.0
2035,3,73,ES1 0 CCGT,0.0
2035,3,74,ES1 0 CCGT,0.0
2035,3,75,ES1 0 CCGT,0.0
2035,3,76,ES1 0 CCGT,0.0
2035,3,77,ES1 0 CCGT,0.0
2035,3,78,ES1 0 CCGT,0.0
2035,3,79,ES1 0 CCGT,5122.078238263424
2035,3,80,ES1 0 CCGT,21730.562563976648
2035,3,81,ES1 0 CCGT,12332.6730327949
2035,3,82,ES1 0 CCGT,5327.550996897924
2035,3,83,ES1 0 CCGT,0.0
2035,3,84,ES1 0 CCGT,0.0
2035,3,85,ES1 0 CCGT,0.0
2035,3,86,ES1 0 CCGT,0.0
2035,3,87,ES1 0 CCGT,3902.2920250542284
2035,3,88,ES1 0 CCGT,17067.560727041673
2035,3,89,ES1 0 CCGT,23802.11350514582
2035,3,90,ES1 0 CCGT,26305.331999999995
2035,3,91,ES1 0 CCGT,26305.331999999995
2035,3,92,ES1 0 CCGT,24059.31197982423
2035,3,93,ES1 0 CCGT,14835.146561869862
2035,3,94,ES1 0 CCGT,5961.438785405734
2035,3,95,ES1 0 CCGT,1906.1506472367182
2035,3,96,ES1 0 CCGT,0.0
2035,3,97,ES1 0 CCGT,0.0
2035,3,98,ES1 0 CCGT,0.0
2035,3,99,ES1 0 CCGT,0.0
2035,3,100,ES1 0 CCGT,0.0
2035,3,101,ES1 0 CCGT,0.0
2035,3,102,ES1 0 CCGT,0.0
2035,3,103,ES1 0 CCGT,0.0
2035,3,104,ES1 0 CCGT,0.0
2035,3,105,ES1 0 CCGT,0.0
2035,3,106,ES1 0 CCGT,0.0
2035,3,107,ES1 0 CCGT,0.0
2035,3,108,ES1 0 CCGT,0.0
2035,3,109,ES1 0 CCGT,0.0
2035,3,110,ES1 0 CCGT,0.0
2035,3,111,ES1 0 CCGT,0.0
2035,3,112,ES1 0 CCGT,0.0
2035,3,113,ES1 0 CCGT,0.0
2035,3,114,ES1 0 CCGT,0.0
2035,3,115,ES1 0 CCGT,0.0
2035,3,116,ES1 0 CCGT,0.0
2035,3,117,ES1 0 CCGT,0.0
2035,3,118,ES1 0 CCGT,0.0
2035,3,119,ES1 0 CCGT,0.0
2035,3,120,ES1 0 CCGT,0.0
2035,3,121,ES1 0 CCGT,0.0
2035,3,122,ES1 0 CCGT,0.0
2035,3,123,ES1 0 CCGT,0.0
2035,3,124,ES1 0 CCGT,0.0
2035,3,125,ES1 0 CCGT,0.0
2035,3,126,ES1 0 CCGT,0.0
2035,3,127,ES1 0 CCGT,0.0
2035,3,128,ES1 0 CCGT,0.0
2035,3,129,ES1 0 CCGT,0.0
2035,3,130,ES1 0 CCGT,0.0
2035,3,131,ES1 0 CCGT,0.0
2035,3,132,ES1 0 CCGT,0.0
2035,3,133,ES1 0 CCGT,0.0
2035,3,134,ES1 0 CCGT,0.0
2035,3,135,ES1 0 CCGT,0.0
2035,3,136,ES1 0 CCGT,0.0
2035,3,137,ES1 0 CCGT,0.0
2035,3,138,ES1 0 CCGT,0.0
2035,3,139,ES1 0 CCGT,0.0
2035,3,140,ES1 0 CCGT,0.0
2035,3,141,ES1 0 CCGT,0.0
2035,3,142,ES1 0 CCGT,0.0
2035,3,143,ES1 0 CCGT,0.0
2035,3,144,ES1 0 CCGT,0.0
2035,3,145,ES1 0 CCGT,0.0
2035,3,146,ES1 0 CCGT,0.0
2035,3,147,ES1 0 CCGT,0.0
2035,3,148,ES1 0 CCGT,0.0
2035,3,149,ES1 0 CCGT,0.0
2035,3,150,ES1 0 CCGT,0.0
2035,3,151,ES1 0 CCGT,0.0
2035,3,152,ES1 0 CCGT,0.0
2035,3,153,ES1 0 CCGT,0.0
2035,3,154,ES1 0 CCGT,0.0
2035,3,155,ES1 0 CCGT,0.0
2035,3,156,ES1 0 CCGT,0.0
2035,3,157,ES1 0 CCGT,0.0
2035,3,158,ES1 0 CCGT,0.0
2035,3,159,ES1 0 CCGT,0.0
2035,3,160,ES1 0 CCGT,0.0
2035,3,161,ES1 0 CCGT,0.0
2035,3,162,ES1 0 CCGT,0.0
2035,3,163,ES1 0 CCGT,0.0
2035,3,164,ES1 0 CCGT,0.0
2035,3,165,ES1 0 CCGT,0.0
2035,3,166,ES1 0 CCGT,0.0
2035,3,167,ES1 0 CCGT,0.0
2035,16,0,ES1 0 CCGT,0.0
2035,16,1,ES1 0 CCGT,10850.713321093459
2035,16,2,ES1 0 CCGT,12200.843287695829
2035,16,3,ES1 0 CCGT,12697.145017398525
2035,16,4,ES1 0 CCGT,15882.399472813371
2035,16,5,ES1 0 CCGT,26305.331999999995
2035,16,6,ES1 0 CCGT,26305.331999999995
2035,16,7,ES1 0 CCGT,26305.331999999995
2035,16,8,ES1 0 CCGT,16308.096779650541
2035,16,9,ES1 0 CCGT,2890.911627505846
2035,16,10,ES1 0 CCGT,818.2799098101783
2035,16,11,ES1 0 CCGT,0.0
2035,16,12,ES1 0 CCGT,0.0
2035,16,13,ES1 0 CCGT,0.0
2035,16,14,ES1 0 CCGT,0.0
2035,16,15,ES1 0 CCGT,2600.713965340442
2035,16,16,ES1 0 CCGT,11776.001160233496
2035,16,17,ES1 0 CCGT,22228.661591449247
2035,16,18,ES1 0 CCGT,26305.331999999995
2035,16,19,ES1 0 CCGT,26305.331999999995
2035,16,20,ES1 0 CCGT,26305.331999999995
2035,16,21,ES1 0 CCGT,26305.331999999995
2035,16,22,ES1 0 CCGT,24942.228377612642
2035,16,23,ES1 0 CCGT,21917.932531585735
2035,16,24,ES1 0 CCGT,16560.889279208506
2035,16,25,ES1 0 CCGT,19371.80549162342
2035,16,26,ES1 0 CCGT,19060.158974892915
2035,16,27,ES1 0 CCGT,20413.15851908711
2035,16,28,ES1 0 CCGT,24927.667820463717
2035,16,29,ES1 0 CCGT,26305.331999999995
2035,16,30,ES1 0 CCGT,26305.331999999995
2035,16,31,ES1 0 CCGT,26305.331999999995
2035,16,32,ES1 0 CCGT,16493.821675264862
2035,16,33,ES1 0 CCGT,6669.128247535661
2035,16,34,ES1 0 CCGT,0.0
2035,16,35,ES1 0 CCGT,0.0
2035,16,36,ES1 0 CCGT,0.0
2035,16,37,ES1 0 CCGT,4178.115245200732
2035,16,38,ES1 0 CCGT,0.0
2035,16,39,ES1 0 CCGT,6229.290520227975
2035,16,40,ES1 0 CCGT,15300.196670600404
2035,16,41,ES1 0 CCGT,26305.331999999995
2035,16,42,ES1 0 CCGT,26305.331999999995
2035,16,43,ES1 0 CCGT,26305.331999999995
2035,16,44,ES1 0 CCGT,26305.331999999995
2035,16,45,ES1 0 CCGT,26305.331999999995
2035,16,46,ES1 0 CCGT,24760.288191594165
2035,16,47,ES1 0 CCGT,21510.023532167586
2035,16,48,ES1 0 CCGT,19252.18866623135
2035,16,49,ES1 0 CCGT,18421.368888548815
2035,16,50,ES1 0 CCGT,15088.604608878426
2035,16,51,ES1 0 CCGT,19012.68760202602
2035,16,52,ES1 0 CCGT,19650.396036031478
2035,16,53,ES1 0 CCGT,26305.331999999995
2035,16,54,ES1 0 CCGT,26305.331999999995
2035,16,55,ES1 0 CCGT,25058.91761400551
2035,16,56,ES1 0 CCGT,12049.640518702536
2035,16,57,ES1 0 CCGT,1923.5624283419202
2035,16,58,ES1 0 CCGT,0.0
2035,16,59,ES1 0 CCGT,0.0
2035,16,60,ES1 0 CCGT,0.0
2035,16,61,ES1 0 CCGT,0.0
2035,16,62,ES1 0 CCGT,0.0
2035,16,63,ES1 0 CCGT,0.0
2035,16,64,ES1 0 CCGT,3363.4440334533183
2035,16,65,ES1 0 CCGT,17822.389552275963
2035,16,66,ES1 0 CCGT,26305.331999999995
2035,16,67,ES1 0 CCGT,26305.331999999995
2035,16,68,ES1 0 CCGT,26305.331999999995
2035,16,69,ES1 0 CCGT,24949.245614463565
2035,16,70,ES1 0 CCGT,18733.044979016733
2035,16,71,ES1 0 CCGT,19358.932388595364
2035,16,72,ES1 0 CCGT,14576.175030894114
2035,16,73,ES1 0 CCGT,17395.62433487842
2035,16,74,ES1 0 CCGT,17472.01354531228
2035,16,75,ES1 0 CCGT,18354.819919481502
2035,16,76,ES1 0 CCGT,19110.080445716605
2035,16,77,ES1 0 CCGT,26305.331999999995
2035,16,78,ES1 0 CCGT,26305.331999999995
2035,16,79,ES1 0 CCGT,21596.091005637216
2035,16,80,ES1 0 CCGT,9165.22887433936
2035,16,81,ES1 0 CCGT,3288.6440035332785
2035,16,82,ES1 0 CCGT,0.0
2035,16,83,ES1 0 CCGT,0.0
2035,16,84,ES1 0 CCGT,0.0
2035,16,85,ES1 0 CCGT,0.0
2035,16,86,ES1 0 CCGT,0.0
2035,16,87,ES1 0 CCGT,0.0
