year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274801795.7239152,9296513.83807556,1301511937.3305783,1810634891.5192134,3112146828.8497915
2030,NT,294901447.57770574,6249186.798745732,874886151.8244025,1218539690.0856743,2093425841.9100769
2040,DE,368160572.1168499,10766590.462751307,1507322664.7851827,2085441840.694663,3592764505.4798455
2040,GA,327527479.9920915,7494821.011823022,1049274941.655223,1462831794.0052283,2512106735.660451
2040,NT,359479757.8805627,10000388.810341708,1400054433.4478393,1941671983.3353047,3341726416.7831435
2050,DE,397312766.616594,13567637.171529949,1899469204.0141926,2616324707.796645,4515793911.810838
2050,GA,352464337.80454165,9400725.626814364,1316101587.7540107,1829069032.9156992,3145170620.6697106
