year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,124134886.29565868,20907.618202572623,40200914.062047064,73085921.32569973,15130152.62365348,29131692.362209402,281704474.2874709
2030,NT,101738873.2848317,3861.3362080309143,48923076.83309843,90685696.77610883,20173536.831537973,38842256.48294587,300367301.54473084
2040,DE,43815998.207032785,311346.61328852846,19309972.298427623,37371261.59526119,8337099.650983082,16184273.534560777,125329951.89955398
2040,GA,32935167.61809458,3352.9301652195586,18466307.540054977,35393673.60946872,8337099.650983082,16184273.534560777,111319874.88332736
2040,NT,41520656.921972826,176098.34990974847,19146618.25033658,36963770.087524414,8337099.650983082,16184273.534560777,122328516.79528743
2050,DE,71244375.96405044,1827381.0608199982,29239659.257350743,59171626.50873033,12505649.476474622,29131692.362209402,203120384.62963554
2050,GA,54036179.05998981,157587.79822771033,27958255.488064475,56089560.703174144,12505649.476474622,29131692.362209402,179878924.88814017
