year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,7967893028.670684,,150200635.70172057,1844454222.5583723,947030630.3184253,0.0,0.0,2791484852.8767977,8118093664.372404,2791484852.8767977,10909578517.249203
2030,NT,3092725746.1881137,,0.0,1308030744.1839209,670860877.0424283,0.0,0.0,1978891621.226349,3092725746.1881137,1978891621.226349,5071617367.414463
2040,DE,808478341.92496,,0.0,2215116201.818282,1144245342.3719015,0.0,0.0,3359361544.1901836,808478341.92496,3359361544.1901836,4167839886.115144
2040,GA,808478341.92496,,0.0,1565057918.9554694,801921635.5045729,0.0,0.0,2366979554.460042,808478341.92496,2366979554.460042,3175457896.385002
2040,NT,808478341.92496,,0.0,2065430416.8451555,1064555619.3091865,0.0,0.0,3129986036.1543417,808478341.92496,3129986036.1543417,3938464378.079302
2050,DE,0.0,,0.0,2771371064.410432,1436569131.8021498,224434203.97388646,0.0,4207940196.2125816,0.0,4432374400.186468,4432374400.186468
2050,GA,0.0,,0.0,1948941394.774648,1002294677.0629654,0.0,0.0,2951236071.837613,0.0,2951236071.837613,2951236071.837613
All,All,11869097116.783756,0.0,150200635.70172057,7461176042.207801,3840897610.855298,112217101.98694323,0.0,11302073653.063099,12019297752.485477,11414290755.050041,23433588507.53552
