generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name
DE1 2 onwind,DE1 2,onwind,667.0301828081756,0.015000000000000003,96085.88801996631,0.0,#235ebc,Onshore Wind
DE1 2 ror,DE1 2,ror,553.8312,0.0,299140.2249292296,0.0,#4adbc8,Run of River
DE1 2 solar,DE1 2,solar,3376.9832447548833,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
DE1 3 CCGT,DE1 3,CCGT,2552.06,41.78339256179508,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 3 OCGT,DE1 3,OCGT,373.71500000000003,55.75731500247764,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 3 biomass,DE1 3,biomass,308.39132,14.893617021276603,278083.06535604456,0.0,#0c6013,Biomass
DE1 3 coal,DE1 3,coal,697.9062761183229,27.177370030581038,349976.5536298572,0.34,#707070,Coal
DE1 3 oil,DE1 3,oil,0.5,139.29778725673154,37870.8074066883,0.26,#262626,Oil
DE1 3 onwind,DE1 3,onwind,2281.5434372907825,0.015000000000000003,96085.88801996625,0.0,#235ebc,Onshore Wind
DE1 3 ror,DE1 3,ror,10.342000000000002,0.0,299140.2249292295,0.0,#4adbc8,Run of River
DE1 3 solar,DE1 3,solar,2648.894688249633,0.010000000000000002,35602.07124380444,0.0,#f9d002,Solar
DE1 4 CCGT,DE1 4,CCGT,466.0,42.178482456177825,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 4 OCGT,DE1 4,OCGT,100.52,54.92067904653526,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 4 biomass,DE1 4,biomass,223.663,14.893617021276595,278083.0653560446,0.0,#0c6013,Biomass
DE1 4 lignite,DE1 4,lignite,6937.2582927450985,11.198005277503997,349976.5536298572,0.41,#9e5a01,Lignite
DE1 4 onwind,DE1 4,onwind,2488.560730710187,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
DE1 4 ror,DE1 4,ror,39.558,0.0,299140.22492922965,0.0,#4adbc8,Run of River
DE1 4 solar,DE1 4,solar,2713.4825678698908,0.01,35602.07124380446,0.0,#f9d002,Solar
DE1 5 CCGT,DE1 5,CCGT,3657.0,41.625234005330604,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 5 OCGT,DE1 5,OCGT,150.1,56.36461043538445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 5 biomass,DE1 5,biomass,361.04960000000005,14.893617021276603,278083.0653560447,0.0,#0c6013,Biomass
DE1 5 nuclear,DE1 5,nuclear,1336.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
DE1 5 offwind-ac,DE1 5,offwind-ac,730.8589550867938,0.015,210157.21556427784,0.0,#6895dd,Offshore Wind (AC)
DE1 5 offwind-dc,DE1 5,offwind-dc,5457.498607569298,0.015,234846.37752210986,0.0,#74c6f2,Offshore Wind (DC)
DE1 5 onwind,DE1 5,onwind,3170.33987289824,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
DE1 5 solar,DE1 5,solar,1708.583448211853,0.01,35602.07124380445,0.0,#f9d002,Solar
DE1 6 CCGT,DE1 6,CCGT,181.0,39.93333333333334,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 6 OCGT,DE1 6,OCGT,75.6,57.70659485012493,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 6 biomass,DE1 6,biomass,443.61815000000007,14.893617021276599,278083.0653560446,0.0,#0c6013,Biomass
DE1 6 onwind,DE1 6,onwind,1492.489757594804,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
DE1 6 ror,DE1 6,ror,37.00668,0.0,299140.22492922965,0.0,#4adbc8,Run of River
DE1 6 solar,DE1 6,solar,2864.14928742766,0.01,35602.07124380444,0.0,#f9d002,Solar
DE1 7 CCGT,DE1 7,CCGT,362.0,37.7182933351348,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 7 OCGT,DE1 7,OCGT,240.22,54.18867580253249,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 7 biomass,DE1 7,biomass,798.83805,14.893617021276599,278083.0653560446,0.0,#0c6013,Biomass
DE1 7 coal,DE1 7,coal,871.5524891550888,28.196969696969695,349976.5536298572,0.34,#707070,Coal
DE1 7 offwind-ac,DE1 7,offwind-ac,1423.26688137289,0.015,189428.40665255228,0.0,#6895dd,Offshore Wind (AC)
DE1 7 offwind-dc,DE1 7,offwind-dc,510.4578233307161,0.015,221145.74633659318,0.0,#74c6f2,Offshore Wind (DC)
DE1 7 onwind,DE1 7,onwind,7991.968733643064,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
DE1 7 ror,DE1 7,ror,0.11,0.0,299140.2249292296,0.0,#4adbc8,Run of River
DE1 7 solar,DE1 7,solar,2540.454720899894,0.010000000000000002,35602.07124380444,0.0,#f9d002,Solar
DE1 8 CCGT,DE1 8,CCGT,999.3,44.62327025546305,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 8 OCGT,DE1 8,OCGT,81.38,56.425907955107554,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 8 biomass,DE1 8,biomass,888.3335550000002,14.8936170212766,278083.06535604456,0.0,#0c6013,Biomass
DE1 8 coal,DE1 8,coal,851.869747864373,28.196969696969695,349976.5536298572,0.34,#707070,Coal
DE1 8 offwind-ac,DE1 8,offwind-ac,329.3653433221138,0.015,185996.91649971806,0.0,#6895dd,Offshore Wind (AC)
DE1 8 onwind,DE1 8,onwind,6759.4497521476005,0.015000000000000003,96085.88801996628,0.0,#235ebc,Onshore Wind
DE1 8 ror,DE1 8,ror,10.290000000000001,0.0,299140.2249292296,0.0,#4adbc8,Run of River
DE1 8 solar,DE1 8,solar,3142.251950706018,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
DE1 9 CCGT,DE1 9,CCGT,172.2,40.95753878650161,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DE1 9 OCGT,DE1 9,OCGT,80.11,54.057841628567274,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DE1 9 biomass,DE1 9,biomass,129.27159999999998,14.893617021276603,278083.0653560446,0.0,#0c6013,Biomass
DE1 9 coal,DE1 9,coal,2219.0448587779015,27.486658621614374,349976.5536298572,0.34,#707070,Coal
DE1 9 onwind,DE1 9,onwind,3173.9643513450733,0.015000000000000005,96085.88801996631,0.0,#235ebc,Onshore Wind
DE1 9 ror,DE1 9,ror,148.723,0.0,299140.2249292296,0.0,#4adbc8,Run of River
DE1 9 solar,DE1 9,solar,2034.5285963196236,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
DK1 0 CCGT,DK1 0,CCGT,732.2,40.12821956368755,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DK1 0 OCGT,DK1 0,OCGT,102.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DK1 0 biomass,DK1 0,biomass,124.0,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
DK1 0 coal,DK1 0,coal,1865.8263304858306,28.196969696969695,349976.5536298572,0.34,#707070,Coal
DK1 0 offwind-ac,DK1 0,offwind-ac,13247.620404223959,0.015000000000000003,188662.12565519303,0.0,#6895dd,Offshore Wind (AC)
DK1 0 offwind-dc,DK1 0,offwind-dc,616.4000000000001,0.015,221315.62100722306,0.0,#74c6f2,Offshore Wind (DC)
DK1 0 onwind,DK1 0,onwind,3828.5950796920138,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
DK1 0 solar,DK1 0,solar,971.3060822987065,0.009999999999999998,35602.07124380444,0.0,#f9d002,Solar
DK2 0 CCGT,DK2 0,CCGT,213.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
DK2 0 OCGT,DK2 0,OCGT,648.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
DK2 0 biomass,DK2 0,biomass,70.0,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
DK2 0 coal,DK2 0,coal,1266.0,28.196969696969695,349976.5536298572,0.34,#707070,Coal
DK2 0 offwind-ac,DK2 0,offwind-ac,6921.391958801833,0.015,188745.7336891602,0.0,#6895dd,Offshore Wind (AC)
DK2 0 offwind-dc,DK2 0,offwind-dc,19.45,0.015,211518.24210872847,0.0,#74c6f2,Offshore Wind (DC)
DK2 0 onwind,DK2 0,onwind,705.4935971073023,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
DK2 0 solar,DK2 0,solar,328.6939177012933,0.01,35602.07124380446,0.0,#f9d002,Solar
EE6 0 CCGT,EE6 0,CCGT,173.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
EE6 0 offwind-ac,EE6 0,offwind-ac,14913.863451886637,0.015,204502.41900313253,0.0,#6895dd,Offshore Wind (AC)
EE6 0 offwind-dc,EE6 0,offwind-dc,0.0,0.015,214763.58298224106,0.0,#74c6f2,Offshore Wind (DC)
EE6 0 onwind,EE6 0,onwind,315.9999999999999,0.015000000000000003,96085.88801996631,0.0,#235ebc,Onshore Wind
EE6 0 solar,EE6 0,solar,130.3,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
ES1 0 CCGT,ES1 0,CCGT,3425.3,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 0 coal,ES1 0,coal,1068.524932656719,28.196969696969695,349976.5536298572,0.34,#707070,Coal
ES1 0 offwind-ac,ES1 0,offwind-ac,212.58505875491946,0.015000000000000003,183919.03305363358,0.0,#6895dd,Offshore Wind (AC)
ES1 0 oil,ES1 0,oil,46.900000000000006,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES1 0 onwind,ES1 0,onwind,1487.7755517327946,0.015000000000000003,96085.88801996633,0.0,#235ebc,Onshore Wind
ES1 0 solar,ES1 0,solar,1103.2863903115247,0.010000000000000004,35602.07124380446,0.0,#f9d002,Solar
ES1 1 CCGT,ES1 1,CCGT,3102.318,38.85517241379311,99027.72929315246,0.2,#b20101,Combined-Cycle Gas
ES1 1 coal,ES1 1,coal,485.8,28.196969696969695,349976.5536298572,0.34,#707070,Coal
ES1 1 offwind-ac,ES1 1,offwind-ac,659.9845062885394,0.015,183497.19925999118,0.0,#6895dd,Offshore Wind (AC)
ES1 1 onwind,ES1 1,onwind,2987.5795088563195,0.015000000000000001,96085.88801996633,0.0,#235ebc,Onshore Wind
ES1 1 solar,ES1 1,solar,997.6419807812829,0.01,35602.07124380445,0.0,#f9d002,Solar
ES1 2 CCGT,ES1 2,CCGT,3366.52,40.773180291243555,99027.72929315243,0.2,#b20101,Combined-Cycle Gas
ES1 2 coal,ES1 2,coal,1120.7,28.196969696969695,349976.5536298572,0.34,#707070,Coal
ES1 2 nuclear,ES1 2,nuclear,4054.8,11.37878787878788,706772.616768959,0.0,#ff9000,Nuclear
ES1 2 offwind-ac,ES1 2,offwind-ac,81.41812234896094,0.015,185460.8393300557,0.0,#6895dd,Offshore Wind (AC)
ES1 2 onwind,ES1 2,onwind,4177.98243145088,0.015000000000000001,96085.88801996628,0.0,#235ebc,Onshore Wind
ES1 2 ror,ES1 2,ror,36.65,0.0,299140.2249292296,0.0,#4adbc8,Run of River
ES1 2 solar,ES1 2,solar,1258.4329093785896,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
ES1 3 CCGT,ES1 3,CCGT,6225.0,41.039249856548196,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 3 biomass,ES1 3,biomass,20.0,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
ES1 3 coal,ES1 3,coal,543.0208674157096,28.196969696969695,349976.5536298572,0.34,#707070,Coal
ES1 3 offwind-ac,ES1 3,offwind-ac,3813.550615754752,0.015,184588.3619562837,0.0,#6895dd,Offshore Wind (AC)
ES1 3 oil,ES1 3,oil,60.2,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES1 3 onwind,ES1 3,onwind,3188.486869328991,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
ES1 3 solar,ES1 3,solar,2215.1920363579256,0.01,35602.07124380445,0.0,#f9d002,Solar
ES1 4 CCGT,ES1 4,CCGT,1879.5800000000002,38.796220772198495,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 4 coal,ES1 4,coal,1521.347682661484,28.1969696969697,349976.5536298572,0.34,#707070,Coal
ES1 4 offwind-ac,ES1 4,offwind-ac,1819.0918489794374,0.015,184037.52220188075,0.0,#6895dd,Offshore Wind (AC)
ES1 4 oil,ES1 4,oil,81.381,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES1 4 onwind,ES1 4,onwind,3833.017195808858,0.014999999999999994,96085.8880199663,0.0,#235ebc,Onshore Wind
ES1 4 solar,ES1 4,solar,644.221044249258,0.01,35602.07124380444,0.0,#f9d002,Solar
ES1 5 CCGT,ES1 5,CCGT,597.5,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 5 oil,ES1 5,oil,56.83,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES1 5 onwind,ES1 5,onwind,4150.453988785024,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
ES1 5 solar,ES1 5,solar,2270.9839365368257,0.01,35602.07124380446,0.0,#f9d002,Solar
ES1 6 CCGT,ES1 6,CCGT,3736.5139999999997,53.09184503763878,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 6 offwind-ac,ES1 6,offwind-ac,1993.006855849516,0.015,183319.76637314336,0.0,#6895dd,Offshore Wind (AC)
ES1 6 offwind-dc,ES1 6,offwind-dc,0.0,0.015,215517.5616560262,0.0,#74c6f2,Offshore Wind (DC)
ES1 6 onwind,ES1 6,onwind,2619.4774169594352,0.015,96085.88801996631,0.0,#235ebc,Onshore Wind
ES1 6 solar,ES1 6,solar,1009.5005333050457,0.01,35602.07124380444,0.0,#f9d002,Solar
ES1 7 CCGT,ES1 7,CCGT,46.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 7 nuclear,ES1 7,nuclear,2017.1,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
ES1 7 onwind,ES1 7,onwind,3638.9477604182757,0.015000000000000001,96085.8880199663,0.0,#235ebc,Onshore Wind
ES1 7 solar,ES1 7,solar,1651.1136164862937,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES1 8 OCGT,ES1 8,OCGT,23.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
ES1 8 nuclear,ES1 8,nuclear,1045.3,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015000000000000003,184159.4580148566,0.0,#6895dd,Offshore Wind (AC)
ES1 8 oil,ES1 8,oil,26.46,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
ES1 8 ror,ES1 8,ror,110.35824749999999,0.0,299140.2249292296,0.0,#4adbc8,Run of River
ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar
ES4 0 CCGT,ES4 0,CCGT,1044.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
ES4 0 coal,ES4 0,coal,239.7036087064253,28.196969696969695,349976.5536298572,0.34,#707070,Coal
ES4 0 offwind-ac,ES4 0,offwind-ac,440.77676042893245,0.015,182295.3465163416,0.0,#6895dd,Offshore Wind (AC)
ES4 0 offwind-dc,ES4 0,offwind-dc,0.0,0.015,209879.45645801094,0.0,#74c6f2,Offshore Wind (DC)
ES4 0 oil,ES4 0,oil,195.2,148.85714285714286,37870.8074066883,0.26,#262626,Oil
ES4 0 onwind,ES4 0,onwind,257.95257821726335,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
ES4 0 solar,ES4 0,solar,103.42671567137272,0.01,35602.07124380446,0.0,#f9d002,Solar
FI2 0 CCGT,FI2 0,CCGT,70.7,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FI2 0 biomass,FI2 0,biomass,800.8000000000001,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FI2 0 lignite,FI2 0,lignite,270.0,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
FI2 0 offwind-ac,FI2 0,offwind-ac,11986.66501641677,0.015,190622.21189037274,0.0,#6895dd,Offshore Wind (AC)
FI2 0 offwind-dc,FI2 0,offwind-dc,3.576372173342706,0.015,206458.53706868648,0.0,#74c6f2,Offshore Wind (DC)
FI2 0 onwind,FI2 0,onwind,1912.0322325415393,0.015000000000000005,96085.88801996627,0.0,#235ebc,Onshore Wind
FI2 0 ror,FI2 0,ror,983.6300000000001,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FI2 0 solar,FI2 0,solar,31.217512116559266,0.01,35602.07124380445,0.0,#f9d002,Solar
FI2 1 CCGT,FI2 1,CCGT,750.1999999999999,37.58048562224079,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FI2 1 OCGT,FI2 1,OCGT,249.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FI2 1 biomass,FI2 1,biomass,1455.0399999999997,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FI2 1 coal,FI2 1,coal,447.1394239331395,28.1969696969697,349976.5536298572,0.34,#707070,Coal
FI2 1 lignite,FI2 1,lignite,335.0,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
FI2 1 nuclear,FI2 1,nuclear,992.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FI2 1 offwind-ac,FI2 1,offwind-ac,3882.957637179487,0.015,189115.09835578315,0.0,#6895dd,Offshore Wind (AC)
FI2 1 offwind-dc,FI2 1,offwind-dc,0.0,0.015,203070.40129680425,0.0,#74c6f2,Offshore Wind (DC)
FI2 1 oil,FI2 1,oil,603.7,148.85714285714286,37870.8074066883,0.26,#262626,Oil
FI2 1 onwind,FI2 1,onwind,676.1381177637829,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
FI2 1 ror,FI2 1,ror,387.5,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FI2 1 solar,FI2 1,solar,120.72735536073888,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
FI2 2 CCGT,FI2 2,CCGT,558.5,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FI2 2 biomass,FI2 2,biomass,785.1,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FI2 2 coal,FI2 2,coal,1175.4696196180473,28.196969696969695,349976.5536298572,0.34,#707070,Coal
FI2 2 lignite,FI2 2,lignite,360.0,12.287878787878787,349976.5536298572,0.41,#9e5a01,Lignite
FI2 2 nuclear,FI2 2,nuclear,3370.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FI2 2 offwind-ac,FI2 2,offwind-ac,23247.55278138725,0.015000000000000003,190696.72170872957,0.0,#6895dd,Offshore Wind (AC)
FI2 2 offwind-dc,FI2 2,offwind-dc,28.164888966589707,0.015,214078.4384840366,0.0,#74c6f2,Offshore Wind (DC)
FI2 2 oil,FI2 2,oil,685.3,148.85714285714286,37870.8074066883,0.26,#262626,Oil
FI2 2 onwind,FI2 2,onwind,585.7252566045651,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
FI2 2 ror,FI2 2,ror,165.8,0.0,299140.22492922953,0.0,#4adbc8,Run of River
FI2 2 solar,FI2 2,solar,239.05513252270185,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 0 biomass,FR1 0,biomass,43.542,14.893617021276604,278083.0653560446,0.0,#0c6013,Biomass
FR1 0 nuclear,FR1 0,nuclear,6610.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 0 onwind,FR1 0,onwind,933.4334789242855,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 0 solar,FR1 0,solar,739.5897834270511,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 1 biomass,FR1 1,biomass,5.854,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 1 onwind,FR1 1,onwind,0.7747133157131567,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
FR1 1 ror,FR1 1,ror,610.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 1 solar,FR1 1,solar,98.94399346360481,0.01,35602.07124380445,0.0,#f9d002,Solar
FR1 10 CCGT,FR1 10,CCGT,203.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 10 OCGT,FR1 10,OCGT,253.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FR1 10 biomass,FR1 10,biomass,163.53,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 10 nuclear,FR1 10,nuclear,8010.0,11.37878787878788,706772.616768959,0.0,#ff9000,Nuclear
FR1 10 oil,FR1 10,oil,1166.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
FR1 10 onwind,FR1 10,onwind,1724.7508843230862,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind
FR1 10 solar,FR1 10,solar,473.93855373226774,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 11 biomass,FR1 11,biomass,20.969899999999996,14.893617021276597,278083.06535604456,0.0,#0c6013,Biomass
FR1 11 nuclear,FR1 11,nuclear,3660.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 11 onwind,FR1 11,onwind,163.48282560400565,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
FR1 11 ror,FR1 11,ror,1645.1668724132494,0.0,299140.22492922965,0.0,#4adbc8,Run of River
FR1 11 solar,FR1 11,solar,298.1588536608474,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
FR1 12 CCGT,FR1 12,CCGT,802.0,39.15916515426498,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 12 biomass,FR1 12,biomass,20.541,14.893617021276599,278083.06535604456,0.0,#0c6013,Biomass
FR1 12 nuclear,FR1 12,nuclear,2620.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 12 onwind,FR1 12,onwind,919.1493099045448,0.015000000000000003,96085.88801996628,0.0,#235ebc,Onshore Wind
FR1 12 solar,FR1 12,solar,754.096768607062,0.010000000000000004,35602.07124380445,0.0,#f9d002,Solar
FR1 13 CCGT,FR1 13,CCGT,446.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 13 biomass,FR1 13,biomass,12.907,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 13 offwind-ac,FR1 13,offwind-ac,5440.189821684327,0.015000000000000001,187072.33763320363,0.0,#6895dd,Offshore Wind (AC)
FR1 13 offwind-dc,FR1 13,offwind-dc,0.0,0.015,204884.04695782062,0.0,#74c6f2,Offshore Wind (DC)
FR1 13 oil,FR1 13,oil,170.0,148.85714285714286,37870.8074066883,0.26,#262626,Oil
FR1 13 onwind,FR1 13,onwind,717.9346861420255,0.015000000000000005,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 13 solar,FR1 13,solar,233.02360274931647,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
FR1 14 OCGT,FR1 14,OCGT,117.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FR1 14 biomass,FR1 14,biomass,18.267999999999997,14.893617021276599,278083.06535604456,0.0,#0c6013,Biomass
FR1 14 nuclear,FR1 14,nuclear,3640.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 14 offwind-ac,FR1 14,offwind-ac,3521.486512056075,0.015,189600.7106452117,0.0,#6895dd,Offshore Wind (AC)
FR1 14 offwind-dc,FR1 14,offwind-dc,0.0,0.015,201813.66280270106,0.0,#74c6f2,Offshore Wind (DC)
FR1 14 onwind,FR1 14,onwind,636.3007587009239,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind
FR1 14 solar,FR1 14,solar,1391.7682106331,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 15 CCGT,FR1 15,CCGT,363.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
FR1 15 biomass,FR1 15,biomass,37.804199999999994,14.893617021276603,278083.0653560446,0.0,#0c6013,Biomass
FR1 15 nuclear,FR1 15,nuclear,7980.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 15 offwind-ac,FR1 15,offwind-ac,4154.392004133948,0.015,187698.8973442003,0.0,#6895dd,Offshore Wind (AC)
FR1 15 offwind-dc,FR1 15,offwind-dc,0.0,0.015,204541.03551886545,0.0,#74c6f2,Offshore Wind (DC)
FR1 15 onwind,FR1 15,onwind,860.864158497004,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 15 solar,FR1 15,solar,359.2390470857867,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 16 biomass,FR1 16,biomass,30.017999999999997,14.8936170212766,278083.0653560446,0.0,#0c6013,Biomass
FR1 16 nuclear,FR1 16,nuclear,2620.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 16 offwind-ac,FR1 16,offwind-ac,332.88651568317914,0.015,182041.96917293625,0.0,#6895dd,Offshore Wind (AC)
FR1 16 onwind,FR1 16,onwind,706.7782863275852,0.015000000000000001,96085.88801996631,0.0,#235ebc,Onshore Wind
FR1 16 ror,FR1 16,ror,167.0,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 16 solar,FR1 16,solar,1098.2278916218122,0.010000000000000002,35602.07124380445,0.0,#f9d002,Solar
FR1 17 biomass,FR1 17,biomass,23.328000000000003,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 17 offwind-ac,FR1 17,offwind-ac,1413.6284442807384,0.015,184692.85973151418,0.0,#6895dd,Offshore Wind (AC)
FR1 17 onwind,FR1 17,onwind,864.1612604939642,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind
FR1 17 ror,FR1 17,ror,18.2539885937881,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 17 solar,FR1 17,solar,730.963553538309,0.01,35602.07124380445,0.0,#f9d002,Solar
FR1 18 OCGT,FR1 18,OCGT,44.0,53.524390243902445,45095.4415151225,0.2,#d35050,Open-Cycle Gas
FR1 18 biomass,FR1 18,biomass,67.128,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 18 nuclear,FR1 18,nuclear,6250.0,11.378787878787879,706772.616768959,0.0,#ff9000,Nuclear
FR1 18 onwind,FR1 18,onwind,481.8428344076377,0.015000000000000001,96085.88801996627,0.0,#235ebc,Onshore Wind
FR1 18 ror,FR1 18,ror,765.0472406713584,0.0,299140.22492922953,0.0,#4adbc8,Run of River
FR1 18 solar,FR1 18,solar,592.1917832569654,0.01,35602.07124380446,0.0,#f9d002,Solar
FR1 2 biomass,FR1 2,biomass,16.005000000000003,14.893617021276597,278083.0653560446,0.0,#0c6013,Biomass
FR1 2 onwind,FR1 2,onwind,366.7591178311326,0.015000000000000005,96085.88801996631,0.0,#235ebc,Onshore Wind
FR1 2 ror,FR1 2,ror,609.5,0.0,299140.2249292296,0.0,#4adbc8,Run of River
FR1 2 solar,FR1 2,solar,598.7883649639394,0.009999999999999998,35602.07124380445,0.0,#f9d002,Solar
FR1 3 CCGT,FR1 3,CCGT,1381.0,38.00299604296214,99027.72929315244,0.2,#b20101,Combined-Cycle Gas
