year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274718169.67443067,8981928.474195486,1437108555.8712778,1749491962.0111282,3186600517.882406
2030,NT,294796946.33141804,6025704.325248944,964112692.0398309,1175110879.93612,2139223571.975951
2040,DE,368054982.319613,10340176.88834931,1654428302.1358895,2004446757.4803743,3658875059.616264
2040,GA,327422625.866637,7170531.427668737,1147285028.426998,1399733897.301123,2547018925.728121
2040,NT,359377280.38572055,9598253.886166513,1535720621.786642,1864475597.1074452,3400196218.8940873
2050,DE,397208332.46370465,13043118.71584752,2086898994.535603,2519275368.5995474,4606174363.13515
2050,GA,352358478.9709806,9028093.755861372,1444495000.9378197,1756685877.2239904,3201180878.16181
