year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,13793418691.990412,4558307987.372362,1265434707.3080575,2903360.1264370857,0.0,143048986063.8651,0.0,2903360.1264370857,19617161386.67083,143051889423.99155,162669050810.66238
2030,NT,13537500956.889778,14372958290.349056,1071164791.1055981,2869108.5031355247,0.0,27359199073.8583,0.0,2869108.5031355247,28981624038.344433,27362068182.361435,56343692220.70587
2040,DE,13286485597.53013,13344511566.21196,894396099.9094718,3360678.240175932,0.0,28879364475.60568,0.0,3360678.240175932,27525393263.65156,28882725153.845856,56408118417.49742
2040,GA,13286485597.53013,13344511566.21196,894396099.9094718,2790700.8776627155,0.0,19162952321.6387,0.0,2790700.8776627155,27525393263.65156,19165743022.51636,46691136286.16792
2040,NT,13286485597.53013,13344511566.21196,894396099.9094718,3246148.4216894764,0.0,23860493768.075348,0.0,3246148.4216894764,27525393263.65156,23863739916.497036,51389133180.1486
2050,DE,2385437716.8571653,13709710764.543938,353394836.75211346,3617166.4282171624,0.0,25585649118.097,0.0,3617166.4282171624,16448543318.153217,25589266284.52522,42037809602.67844
2050,GA,2385437716.8571653,13709710764.543938,353394836.75211346,2979786.5062177307,0.0,20043952951.363728,0.0,2979786.5062177307,16448543318.153217,20046932737.869946,36495476056.02316
All,All,43002842963.26748,45985488608.47732,3584390435.075241,12203454.276632763,0.0,217190589694.22702,0.0,12203454.276632763,92572722006.82004,217202793148.50366,309775515155.3237
