Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
26727630326.25007,,0.628000020980835,6.464831352233887,0.6486248970031738,7.1134562492370605,31332,38394,104001,0,0,0,2
