year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,45250901.27719401,2213191.2651728904,35645203.288517684,103269450.62054835,37397835.33564296,51524229.18231644,275300810.96939236
2030,31205191.367278628,2149455.077658236,35907325.66559499,110439690.06188607,38379540.8223024,77369473.68384035,295450676.6785607
2040,44892242.514583856,3401230.9709861847,40914199.18096642,141259620.7545891,38379540.8223024,83445527.69042686,352292361.9338548
2050,51178972.38961126,3953312.550278335,43765769.69131231,153522341.56176615,38379540.8223024,84319623.3227109,375119560.33798134
