year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,14388377289.583672,,1330229528.7376797,376799252.45014346,153857414.27974245,126887169756.43665,0.0,530656666.72988594,15718606818.321352,127417826423.16653,143136433241.48788
2030,NT,13856362353.222927,,1071839383.9358716,273796208.6094771,109432960.51755741,38088082644.94325,0.0,383229169.12703454,14928201737.158798,38471311814.07029,53399513551.22909
2040,DE,13763218945.37538,,869777035.0525985,493438892.6635128,189783588.73032176,8300059313.784507,0.0,683222481.3938346,14632995980.427979,8983281795.17834,23616277775.60632
2040,GA,13763218945.37538,,869777035.0525985,343153986.7817842,133268442.73964883,8005258569.804465,0.0,476422429.521433,14632995980.427979,8481680999.325898,23114676979.753876
2040,NT,13763218945.37538,,869777035.0525985,459308787.63745826,176744082.0476077,8251030135.190751,0.0,636052869.685066,14632995980.427979,8887083004.875816,23520078985.303795
2050,DE,2352299788.229536,,77100813.36012222,556080731.4433116,237910240.6610891,0.0,0.0,793990972.1044006,2429400601.5896583,793990972.1044006,3223391573.694059
2050,GA,2352299788.229536,,77100813.36012222,419264081.30951095,166681026.87092233,0.0,0.0,585945108.1804333,2429400601.5896583,585945108.1804333,3015345709.7700915
All,All,44360258376.411514,0.0,3348946761.0862722,1570235089.7969503,632184713.069165,173160701740.9731,0.0,2202419802.8661156,47709205137.49779,175363121543.83923,223072326681.33704
