year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,4395.491388628944,11,1,435275531.3435298,47416746.45413547,9483349.290827096,1847916618.4273725,948334929.0827096,2796251547.5100822,3231527078.853612
2025,coal,9478.786965467825,0.0,5,0,0.0,35090.935967414734,11930.918228921011,989458.0581114973,1193091.822892101,2182549.8810035987,2182549.8810035987
2025,offwind-ac,27469.304443667334,5750.206760447316,9,2,1056530739.6118048,35127983.51212748,0.0,526919.7526819122,0.0,526919.7526819122,1057057659.3644868
2025,onwind,64079.00668944659,36066.05257717692,11,6,3465438689.2528386,103749698.05839895,0.0,1556245.4708759822,0.0,1556245.4708759822,3466994934.723715
2025,ror,5571.016495,5277.0,4,2,1578562966.9515445,37397835.33564296,0.0,0.0,0.0,0.0,1578562966.9515445
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51523686.703553885,0.0,515236.86703553883,0.0,515236.86703553883,905307647.7772732
2030,CCGT,60900.664000000004,0.0,11,0,0.0,32476640.00734196,6495328.001468392,1267593950.7201214,649532800.1468391,1917126750.8669605,1917126750.8669605
2030,coal,9478.786965467825,0.0,5,0,0.0,87571.26005157168,29774.228417534374,2469244.1659996198,2977422.8417534376,5446667.007753057,5446667.007753057
2030,offwind-ac,27469.304443667334,3638.1836979588734,9,1,669562313.0876268,35175021.95391199,0.0,527625.3293086798,0.0,527625.3293086798,670089938.4169354
2030,onwind,64079.00668944659,16021.999254519476,11,2,1539488026.2257419,108594538.80387188,0.0,1628918.0820580753,0.0,1628918.0820580753,1541116944.3078
2030,ror,5571.016495,659.0919806613203,4,2,197160923.34407878,40473901.82838178,0.0,0.0,0.0,0.0,197160923.34407878
2030,solar,25414.038546077332,23418.754584514765,11,10,833756169.1590668,78570055.63670313,0.0,785700.5563670314,0.0,785700.5563670314,834541869.7154338
2040,CCGT,60900.664000000004,0.0,11,0,0.0,46091756.385612704,9218351.27712254,1805818442.1876063,921835127.712254,2727653569.8998604,2727653569.8998604
2040,coal,9478.786965467825,0.0,5,0,0.0,1042608.3044212206,354486.823503215,29398394.765574113,35448682.3503215,64847077.115895614,64847077.115895614
2040,offwind-ac,27469.304443667334,0.0,9,0,0.0,39667903.54254697,0.0,595018.5531382046,0.0,595018.5531382046,595018.5531382046
2040,onwind,64079.00668944659,7666.034391617716,11,1,736597722.1101904,139682973.34001872,0.0,2095244.6001002763,0.0,2095244.6001002763,738692966.7102907
2040,ror,5571.016495,0.0,4,0,0.0,40473901.82838178,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,2019.0010666100911,11,1,71880619.81476963,85266319.18803869,0.0,852663.191880387,0.0,852663.191880387,72733283.00665002
2050,CCGT,60900.664000000004,0.0,11,0,0.0,52562197.99586676,10512439.599173352,2060060671.737138,1051243959.9173353,3111304631.6544733,3111304631.6544733
2050,coal,9478.786965467825,0.0,5,0,0.0,1571804.370853738,534413.4860902709,44320120.21452736,53441348.609027095,97761468.82355446,97761468.82355446
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,42526069.48916279,0.0,637891.0423374417,0.0,637891.0423374417,637891.0423374417
2050,onwind,64079.00668944659,0.0,11,0,0.0,151434033.0353805,0.0,2271510.4955307026,0.0,2271510.4955307026,2271510.4955307026
2050,ror,5571.016495,0.0,4,0,0.0,40473901.82838178,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,86501634.51014,0.0,865016.3451013999,0.0,865016.3451013999,865016.3451013999
