year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,275251040.9998262,9495280.209056016,949528020.9056015,1851504478.5760775,2801032499.481679
2030,NT,295377729.4902623,6525102.2298859265,652510222.9885926,1273005438.8538547,1925515661.8424473
2040,DE,368679972.01076776,10970362.903252298,1097036290.32523,2103181910.2628648,3200218200.5880947
2040,GA,328003670.95306015,7558991.348710949,755899134.8710948,1460542483.39542,2216441618.2665153
2040,NT,359992744.80323243,10189160.049914023,1018916004.9914023,1952554896.2366138,2971470901.228016
2050,DE,397531547.0528115,13251228.339952629,1325122833.9952629,2515958385.3775935,3841081219.3728566
2050,GA,352607735.4067596,8842477.830574617,884247783.0574617,1700352034.2916763,2584599817.3491383
