lower_bound,upper_bound,count,percent_of_interval
53.999,54.1,2,0.1444043321299639
54.1,54.2,48,3.4657039711191335
54.2,54.3,96,6.931407942238267
54.3,54.4,171,12.346570397111915
54.4,54.5,21,1.516245487364621
54.5,54.6,20,1.444043321299639
54.6,54.7,147,10.613718411552346
54.7,54.8,324,23.39350180505415
54.8,54.9,101,7.292418772563177
54.9,55.0,455,32.851985559566785
