Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
52958471943.43098,,2038.565311908722,78.71007895469666,2038.9082498550415,2117.618328809738,1264008,823316,2236362,0,0,0,2
