Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,607.6480510234833,154.20040822029114,608.4919209480286,762.6923291683197,1895688,1440348,3869565,0,0,0,2
EV,22030741590.90272,,207.26865077018735,78.55406904220581,207.58456778526303,286.1386368274689,632328,823312,2150346,0,0,0,2
EEV,24005666821.911488,,5.209010124206543,151.35438585281372,5.939556837081909,157.29394268989563,1895688,1440348,3869565,0,0,0,2
EVPI,22099222448.272003,,215.94781879583994,92.68441609541576,216.45305021603903,309.1374663114548,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1001379045.9950807,,13.217493258987256,5.609054290465655,13.195527340019199,12.169792601665256,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
