year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274016037.45323914,20142700.28972538,1611416023.1780305,3692819462.742618,5304235485.920649
2030,NT,293442223.3073017,16488087.938131746,1319047035.0505395,3053556232.1412888,4372603267.191828
2040,DE,366979937.5670531,23935059.5041525,1914804760.3321998,4332292658.498044,6247097418.830244
2040,GA,326253583.452588,17448173.83202202,1395853906.5617616,3203700912.070628,4599554818.63239
2040,NT,358264231.9173018,22488465.509711698,1799077240.7769356,4084522257.7588525,5883599498.535789
2050,DE,396344624.4024179,26620692.521709993,2129655401.7367995,4789094738.300682,6918750140.037481
2050,GA,351377452.02128994,19214060.103197284,1537124808.2557826,3510497433.2674456,5047622241.523229
