year,scenario,utilization_rate,congestion_rate
2025,NT,0.634930989431016,0.5132362155388471
2030,NT,0.6596139536544275,0.5158208020050126
2040,DE,0.663875789686196,0.5192669172932332
2040,GA,0.6620516289353462,0.5162907268170427
2040,NT,0.6638242419754046,0.518483709273183
2050,DE,0.6637137730560312,0.5178571428571428
2050,GA,0.6636810144743822,0.5177788220551378
