line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9696540214298618,0.9017857142857144
88,DE,2050,0.9527854612133477,0.8630952380952381
88,GA,2040,0.9824579341768255,0.9464285714285715
88,GA,2050,0.9755709725657687,0.9285714285714286
88,NT,2025,0.9915586981190369,0.961309523809524
88,NT,2030,0.9884813408849298,0.961309523809524
88,NT,2040,0.973430379328332,0.9196428571428572
89,DE,2040,0.8931544834971187,0.41071428571428575
89,DE,2050,0.8975737150719149,0.46130952380952384
89,GA,2040,0.891841699960155,0.34821428571428575
89,GA,2050,0.8910944378394114,0.37202380952380953
89,NT,2025,0.9069382464775684,0.3333333333333333
89,NT,2030,0.9007270539992556,0.34077380952380953
89,NT,2040,0.8925988097893477,0.3854166666666667
90,DE,2040,0.4538128092019099,0.0744047619047619
90,DE,2050,0.4719755837092404,0.07589285714285714
90,GA,2040,0.4207767377272082,0.05952380952380953
90,GA,2050,0.44200256802212184,0.07291666666666667
90,NT,2025,0.39570339594847714,0.03422619047619048
90,NT,2030,0.38996024467334683,0.04761904761904762
90,NT,2040,0.44866681618735754,0.06994047619047619
91,DE,2040,0.9722225301407776,0.8571428571428572
91,DE,2050,0.9673395867621548,0.8303571428571429
91,GA,2040,0.977172503408684,0.8660714285714286
91,GA,2050,0.9749320198931591,0.8660714285714286
91,NT,2025,0.9814350906561006,0.912202380952381
91,NT,2030,0.9784722758391926,0.8854166666666666
91,NT,2040,0.9751029712508129,0.8645833333333334
92,DE,2040,0.8636252752805645,0.7470238095238095
92,DE,2050,0.8756113965785476,0.7470238095238095
92,GA,2040,0.8509010114132411,0.7127976190476191
92,GA,2050,0.859947214823384,0.7276785714285715
92,NT,2025,0.7542924936409663,0.5758928571428571
92,NT,2030,0.8221922259745018,0.6532738095238095
92,NT,2040,0.8602437785357758,0.7366071428571429
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.9878394672649764,0.9642857142857143
95,DE,2050,0.9817099932222361,0.961309523809524
95,GA,2040,0.9933166461171442,0.9806547619047621
95,GA,2050,0.9883373739632147,0.961309523809524
95,NT,2025,0.9962629838301956,0.9836309523809524
95,NT,2030,0.9961314590427449,0.986607142857143
95,NT,2040,0.988394056716062,0.9657738095238096
96,DE,2040,0.3151275858691002,0.0
96,DE,2050,0.32311960485113034,0.0
96,GA,2040,0.29062791016917655,0.0
96,GA,2050,0.31050762256410736,0.0
96,NT,2025,0.26290480852941567,0.0
96,NT,2030,0.2665703777357486,0.0
96,NT,2040,0.31291116404003116,0.0
97,DE,2040,0.11807039238931404,0.0
97,DE,2050,0.1115518421652941,0.0
97,GA,2040,0.12844496104988612,0.0
97,GA,2050,0.12114862406639589,0.0
97,NT,2025,0.1286457853317615,0.0
97,NT,2030,0.12990534587441657,0.0
97,NT,2040,0.11980191965973859,0.0
99,DE,2040,1.0000000000000002,1.0
99,DE,2050,1.0000000000000002,1.0
99,GA,2040,1.0000000000000002,1.0
99,GA,2050,1.0000000000000002,1.0
99,NT,2025,1.0000000000000002,1.0
99,NT,2030,1.0000000000000002,1.0
99,NT,2040,1.0000000000000002,1.0
100,DE,2040,0.30798504445237523,0.0
100,DE,2050,0.31223036428790457,0.0
100,GA,2040,0.29130289720858576,0.0
100,GA,2050,0.30044465336813114,0.0
100,NT,2025,0.2397328571205559,0.0
100,NT,2030,0.27801615066640667,0.0
