year,scenario,utilization_rate,congestion_rate
2025,NT,0.6287587122187773,0.5129229323308271
2030,NT,0.6325250442829656,0.512374686716792
2040,DE,0.6473199107441645,0.5183270676691729
2040,GA,0.6395269853008089,0.5144110275689223
2040,NT,0.6457079302148176,0.5157424812030076
2050,DE,0.6524982794960448,0.5190319548872181
2050,GA,0.6443307680548552,0.5168389724310778
