lower_bound,upper_bound,count,percent_of_interval
17.999,18.1,0,0.0
18.1,18.2,4,0.904977375565611
18.2,18.3,208,47.05882352941176
18.3,18.4,1,0.22624434389140274
18.4,18.5,0,0.0
18.5,18.6,0,0.0
18.6,18.7,229,51.80995475113123
18.7,18.8,0,0.0
18.8,18.9,0,0.0
18.9,19.0,0,0.0
