year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,282307966.01747787,25161632.313937485,3019395877.6724977,4898574476.449753,7917970354.122251
2030,NT,300852481.8524185,20806217.635860104,2496746116.303212,4048851925.2471395,6545598041.550353
2040,DE,376060669.30352116,27370021.800141215,3284402616.016946,5318571134.630404,8602973750.64735
2040,GA,334263795.88596946,20565342.027425587,2467841043.2910705,4003241630.332551,6471082673.623621
2040,NT,367125204.90445954,25846655.561782338,3101598667.413881,5028371720.06428,8129970387.478161
2050,DE,406145713.51317394,30455608.52470959,3654673022.965151,5852150057.252022,9506823080.217173
2050,GA,359984727.2337374,22541116.101514243,2704933932.1817093,4387009351.949567,7091943284.131276
