year,scenario,utilization_rate,congestion_rate
2025,NT,0.37390427036092105,0.029761904761904764
2030,NT,0.3652942413068074,0.04761904761904762
2040,DE,0.4707983759910506,0.09523809523809525
2040,GA,0.41523129977422457,0.05654761904761905
2040,NT,0.45910990148489345,0.08333333333333333
2050,DE,0.506436091087072,0.12202380952380953
2050,GA,0.450242598346616,0.07738095238095238
