year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,12949366368.654459,,0.0,2160113576.2221413,1008397311.1009414,0.0,0.0,3168510887.323083,12949366368.654459,3168510887.323083,16117877255.977543
2030,NT,2527029867.13304,,0.0,1926541577.8001108,882915507.6351064,0.0,0.0,2809457085.4352174,2527029867.13304,2809457085.4352174,5336486952.568257
2040,DE,611358659.3152475,,0.0,3280279026.8023033,1497654474.0931704,0.0,0.0,4777933500.8954735,611358659.3152475,4777933500.8954735,5389292160.210721
2040,GA,611358659.3152475,,0.0,2410153966.349737,1097706049.8972015,0.0,0.0,3507860016.2469387,611358659.3152475,3507860016.2469387,4119218675.5621862
2040,NT,611358659.3152475,,0.0,3086016221.2775927,1407092472.3388386,0.0,0.0,4493108693.616431,611358659.3152475,4493108693.616431,5104467352.931679
2050,DE,0.0,,0.0,3965385199.5453176,1819284526.3973053,422117030.27956057,0.0,5784669725.942623,0.0,6206786756.222183,6206786756.222183
2050,GA,0.0,,0.0,2931817792.9212127,1335099470.916778,0.0,0.0,4266917263.8379908,0.0,4266917263.8379908,4266917263.8379908
All,All,16087754895.102745,0.0,0.0,10460739721.73206,4802655816.169493,211058515.13978028,0.0,15263395537.901552,16087754895.102745,15474454053.041332,31562208948.144077
