year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,30258730.155686498,3492216.153701823,46464991.39824252,105998295.15419382,37370727.99553622,51594248.445902884,275179209.3032638
2030,37450439.7132515,4636802.766193379,49767034.54531435,114276341.48722434,37370523.37408125,51594248.445902884,295095390.3319677
2040,66141696.108101435,8401979.365277376,57215783.97907205,131299745.26931503,37370856.042203166,51594248.44590288,352024309.20987195
2050,80385552.67870417,10291682.564284157,58986405.97981274,136629834.20380464,37378452.19687881,51594248.445902884,375266176.0693874
