year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1664714373.4015431,193458192.44188797,696974.8709736378,1589974.4273129054,0.0,515942.4844590288,1860975457.6261764
2030,2061513097.8046033,256864822.32963985,746505.5181797151,1714145.122308363,0.0,515942.4844590288,2321354513.25919
2040,3648032323.189437,465444196.2928354,858236.7596860807,1969496.1790397232,0.0,515942.48445902875,4116820194.905457
2050,4449322234.586889,570128027.1444808,884796.089697191,2049447.513057067,0.0,515942.4844590288,5022900447.818583
