year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,282372243.6629656,25198889.575949326,2519888957.5949326,4898121888.872098,7418010846.4670315
2030,NT,301033122.4613468,20838597.11160337,2083859711.160337,4054274666.7673297,6138134377.927667
2040,DE,376262688.01554096,27854692.041458614,2785469204.145861,5385688543.714827,8171157747.860687
2040,GA,334464215.74204123,20909954.89732805,2090995489.7328048,4068577152.993357,6159572642.726162
2040,NT,367325932.47486526,26293648.299950607,2629364829.995061,5097650208.783966,7727015038.779027
2050,DE,406336182.59339124,31001327.367029395,3100132736.7029395,5918276346.00872,9018409082.71166
2050,GA,360184312.6526714,22916974.808653105,2291697480.8653107,4454192755.544918,6745890236.410229
