year,scenario,utilization_rate,congestion_rate
2025,NT,0.630452774518396,0.5067355889724311
2030,NT,0.6360285167011384,0.5104949874686717
2040,DE,0.6526372850510783,0.5156641604010025
2040,GA,0.6456940596499249,0.5192669172932332
2040,NT,0.6512569157286472,0.5150375939849624
2050,DE,0.6557528828101985,0.5197368421052632
2050,GA,0.6498405116575312,0.5231829573934837
