year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,6445317742.159314,0.0,187648049.95120713,2925413142.6424227,1326408059.1776524,0.0,0.0,4251821201.820075,6632965792.110521,4251821201.820075,10884786993.930595
2030,NT,3382660860.5709496,47118913.88140467,0.0,1907087527.5410125,877483669.5618229,0.0,0.0,2784571197.1028357,3429779774.4523544,2784571197.1028357,6214350971.55519
2040,DE,1932202115.1343431,250310059.94211206,0.0,2551348738.4658685,1186925067.222205,0.0,0.0,3738273805.688073,2182512175.076455,3738273805.688073,5920785980.764528
2040,GA,1932202115.1343431,250310059.94211206,0.0,1809724781.7028568,842561087.4691579,0.0,0.0,2652285869.1720147,2182512175.076455,2652285869.1720147,4834798044.24847
2040,NT,1932202115.1343431,250310059.94211206,0.0,2372520380.4008093,1106907761.3209424,0.0,0.0,3479428141.7217517,2182512175.076455,3479428141.7217517,5661940316.798206
2050,DE,0.0,628625457.5154939,0.0,2990001680.164685,1396157516.8609653,0.0,0.0,4386159197.02565,628625457.5154939,4386159197.02565,5014784654.541143
2050,GA,0.0,628625457.5154939,0.0,2051760909.6297734,962903408.92489,0.0,0.0,3014664318.5546637,628625457.5154939,3014664318.5546637,3643289776.0701575
All,All,11760180717.864605,926054431.3390106,187648049.95120713,9597913265.27051,4428886830.303171,0.0,0.0,14026800095.57368,12873883199.154821,14026800095.57368,26900683294.7285
