year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,3919.953166493666,11,1,388184061.01337045,9802665.285597596,1960533.0571195194,389898154.6524764,156842644.56956154,546740799.2220379,934924860.2354083
2025,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,offwind-ac,27469.304443667334,27469.304443667334,9,9,5065022892.488588,60589404.4692043,0.0,908841.0670380645,0.0,908841.0670380645,5065931733.555627
2025,onwind,64079.00668944659,64079.00668944659,11,11,6157088261.192838,98561629.96001288,0.0,1478424.4494001917,0.0,1478424.4494001917,6158566685.642238
2025,ror,5571.016495,5571.016495,4,4,1666515127.3987482,38243835.95379949,0.0,0.0,0.0,0.0,1666515127.3987482
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51594248.445902884,0.0,515942.4844590288,0.0,515942.4844590288,905308353.3946967
2030,CCGT,60900.664000000004,0.0,11,0,0.0,6971852.999859555,1394370.5999719112,278065379.6904045,111549647.9977529,389615027.6881574,389615027.6881574
2030,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,offwind-ac,27469.304443667334,21505.631414331074,9,5,3969993431.4884014,53672798.327063896,0.0,805091.9749059584,0.0,805091.9749059584,3970798523.4633074
2030,onwind,64079.00668944659,62594.72279731802,11,10,6014469525.343931,77614656.58101788,0.0,1164219.8487152667,0.0,1164219.8487152667,6015633745.192646
2030,ror,5571.016495,5571.016495,4,4,1666515127.3987482,63844081.21280881,0.0,0.0,0.0,0.0,1666515127.3987482
2030,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,85990414.0765048,0.0,859904.1407650481,0.0,859904.1407650481,905652315.0510027
2040,CCGT,60900.664000000004,0.0,11,0,0.0,9857855.270887729,1971571.054177546,391618518.3625325,157725684.33420366,549344202.6967362,549344202.6967362
2040,coal,9478.786965467825,0.0,5,0,0.0,129566.30297448431,44052.54301132467,3653377.1187199284,3524203.440905973,7177580.559625901,7177580.559625901
2040,offwind-ac,27469.304443667334,8085.671479273708,9,3,1489906333.2157605,63849670.79977923,0.0,957745.0619966884,0.0,957745.0619966884,1490864078.2777572
2040,onwind,64079.00668944659,22690.197681696533,11,4,2180207793.5943923,84130022.86444384,0.0,1261950.3429666562,0.0,1261950.3429666562,2181469743.937359
2040,ror,5571.016495,502.1377986091288,4,1,150209614.02140296,66145228.88398248,0.0,0.0,0.0,0.0,150209614.02140296
2040,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,119413714.93827993,0.0,1194137.1493827992,0.0,1194137.1493827992,905986548.0596205
2050,CCGT,60900.664000000004,0.0,11,0,0.0,11579920.745016845,2315984.149003369,455746555.8561188,185278731.92026952,641025287.7763883,641025287.7763883
2050,coal,9478.786965467825,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,62270812.89463015,0.0,934062.1934194523,0.0,934062.1934194523,934062.1934194523
2050,onwind,64079.00668944659,0.0,11,0,0.0,89768936.75801027,0.0,1346534.0513701525,0.0,1346534.0513701525,1346534.0513701525
2050,ror,5571.016495,0.0,4,0,0.0,66165041.056149215,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,20543.92886894,11,8,731406419.2196528,137091328.40703627,0.0,1370913.2840703628,0.0,1370913.2840703628,732777332.5037231
